,id,pid,ms_subclass,lot_frontage,lot_area,lot_shape,utilities,lot_config,land_slope,neighborhood,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,heating_qc,electrical,1st_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,screen_porch,mo_sold,sale_type,saleprice
1831,2390,528120110,bin_03,80.0,10240,Reg,AllPub,Inside,Gtl,NridgHt,1Fam,2Story,8,5,2005,2005,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1030.0,Gd,SBrkr,1038,2098,0.0,2.0,1.0,3.0,1.0,Ex,8,Typ,1.0,Gd,Attchd,2005.0,RFn,878.0,TA,TA,Y,192.0,52.0,0.0,0.0,3,WD ,275500
1832,364,527166010,bin_03,0.0,10762,IR1,AllPub,CulDSac,Gtl,Gilbert,1Fam,2Story,7,5,1999,1999,None,344.0,Gd,TA,PConc,Gd,TA,No,GLQ,694.0,Unf,0.0,284.0,Ex,SBrkr,1005,1983,0.0,2.0,1.0,3.0,1.0,Gd,9,Typ,1.0,TA,Attchd,1999.0,Fin,490.0,TA,TA,Y,0.0,0.0,0.0,0.0,5,WD ,225000
1833,684,535453100,bin_05,80.0,8000,Reg,AllPub,Inside,Gtl,NAmes,1Fam,SLvl,5,5,1959,1959,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,433.0,Rec,95.0,0.0,TA,SBrkr,1183,1183,1.0,1.0,0.0,3.0,1.0,TA,6,Typ,0.0,0,Attchd,1959.0,RFn,288.0,TA,TA,Y,0.0,0.0,0.0,0.0,7,WD ,138000
1834,32,527451410,bin_09,21.0,1680,Reg,AllPub,Inside,Gtl,BrDale,Twnhs,2Story,6,5,1971,1971,BrkFace,381.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,525.0,TA,SBrkr,525,1092,0.0,1.0,1.0,3.0,1.0,TA,6,Typ,0.0,0,Detchd,1971.0,Unf,264.0,TA,TA,Y,0.0,0.0,0.0,0.0,3,WD ,88000
1835,1698,528110100,bin_03,105.0,13693,Reg,AllPub,Inside,Gtl,NridgHt,1Fam,2Story,9,5,2006,2006,BrkFace,772.0,Ex,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,2153.0,Ex,SBrkr,2069,2643,0.0,2.0,1.0,3.0,1.0,Ex,9,Typ,1.0,Gd,BuiltIn,2006.0,Fin,694.0,TA,TA,Y,414.0,84.0,0.0,0.0,3,WD ,380000
1836,1129,528482020,bin_01,85.0,10625,Reg,AllPub,Inside,Gtl,Somerst,1Fam,1Story,8,5,2007,2007,BrkFace,292.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1660.0,Ex,SBrkr,1660,1660,0.0,2.0,0.0,3.0,1.0,Gd,7,Typ,1.0,Gd,Attchd,2007.0,Fin,660.0,TA,TA,Y,133.0,120.0,0.0,0.0,6,WD ,256000
1837,165,535456110,bin_01,60.0,7200,Reg,AllPub,Corner,Gtl,NAmes,1Fam,1Story,5,7,1951,2000,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,234.0,Rec,486.0,180.0,TA,SBrkr,900,900,0.0,1.0,0.0,3.0,1.0,Gd,5,Typ,0.0,0,Detchd,2005.0,Unf,576.0,TA,TA,Y,222.0,32.0,0.0,0.0,5,WD ,134800
1838,935,909451140,bin_09,24.0,1612,Reg,AllPub,Inside,Gtl,Blueste,Twnhs,2Story,6,6,1980,1980,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,561.0,TA,SBrkr,561,1229,0.0,1.0,1.0,2.0,1.0,TA,5,Typ,1.0,TA,Attchd,1980.0,Fin,462.0,TA,TA,Y,154.0,0.0,0.0,0.0,7,WD ,121000
1839,1802,528480020,bin_03,84.0,10207,Reg,AllPub,Inside,Gtl,Somerst,1Fam,2Story,7,6,2007,2007,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,874.0,Ex,SBrkr,874,1761,0.0,3.0,0.0,3.0,1.0,Gd,7,Typ,0.0,0,Attchd,2007.0,Fin,578.0,TA,TA,Y,144.0,105.0,0.0,0.0,8,New,227875
1840,250,906378100,bin_01,64.0,10475,IR1,AllPub,Corner,Gtl,CollgCr,1Fam,1Story,8,5,2008,2008,Stone,72.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1694.0,Ex,SBrkr,1694,1694,0.0,2.0,0.0,3.0,1.0,Gd,7,Typ,0.0,0,Attchd,2008.0,RFn,776.0,TA,TA,Y,160.0,33.0,0.0,0.0,2,WD ,245350
1841,2668,902401090,bin_06,33.0,5976,Reg,AllPub,Inside,Gtl,OldTown,Duplex,2Story,5,7,1920,1950,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,624.0,Gd,FuseA,624,1248,0.0,2.0,0.0,2.0,2.0,TA,8,Typ,0.0,0,0,0.0,0,0.0,0,0,N,0.0,130.0,256.0,0.0,12,WD ,93500
1842,236,905426060,bin_02,85.0,10625,Reg,AllPub,Corner,Gtl,Edwards,1Fam,1Story,5,5,1920,1950,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,108.0,Unf,0.0,350.0,Fa,SBrkr,835,835,0.0,1.0,0.0,2.0,1.0,TA,5,Typ,0.0,0,Basment,1920.0,Unf,366.0,Fa,TA,Y,0.0,0.0,77.0,0.0,5,COD,83000
1843,2117,906426195,bin_03,0.0,53107,IR2,AllPub,Corner,Mod,ClearCr,1Fam,2Story,6,5,1992,1992,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,985.0,Unf,0.0,595.0,Ex,SBrkr,1079,1953,1.0,2.0,1.0,3.0,1.0,Gd,9,Typ,2.0,Fa,Attchd,1992.0,Fin,501.0,TA,TA,Y,216.0,231.0,0.0,0.0,6,WD ,240000
1844,2029,903430040,bin_10,40.0,5680,Reg,AllPub,Inside,Gtl,OldTown,1Fam,1.5Fin,5,4,1901,1950,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,592.0,TA,FuseA,933,1173,0.0,2.0,0.0,3.0,1.0,TA,7,Typ,0.0,0,Detchd,1920.0,Unf,240.0,TA,Fa,Y,0.0,25.0,77.0,0.0,9,WD ,113000
1845,636,535175050,bin_01,66.0,12400,IR1,AllPub,Inside,Gtl,NAmes,1Fam,1Story,6,7,1958,1998,BrkFace,176.0,TA,TA,CBlock,TA,Fa,No,Rec,585.0,Unf,0.0,630.0,TA,FuseA,1215,1215,0.0,1.0,0.0,3.0,1.0,TA,6,Typ,0.0,0,Attchd,1958.0,Unf,297.0,TA,TA,Y,0.0,0.0,0.0,234.0,6,WD ,155000
1846,1155,532378200,bin_01,65.0,6768,IR1,AllPub,Inside,Gtl,Sawyer,1Fam,1Story,6,8,1961,1996,None,0.0,TA,Gd,CBlock,TA,TA,Mn,GLQ,832.0,Unf,0.0,80.0,Gd,SBrkr,912,912,1.0,1.0,0.0,3.0,1.0,Gd,5,Typ,0.0,0,Detchd,1962.0,Unf,288.0,TA,TA,Y,168.0,0.0,0.0,0.0,5,WD ,142000
1847,739,903228120,bin_10,50.0,6000,Reg,AllPub,Inside,Gtl,BrkSide,1Fam,1.5Unf,6,7,1926,2004,None,0.0,Gd,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,884.0,Gd,SBrkr,904,904,0.0,1.0,0.0,2.0,1.0,TA,4,Typ,0.0,0,Detchd,1926.0,Unf,180.0,TA,TA,Y,0.0,0.0,105.0,0.0,1,WD ,119000
1848,1608,923400040,bin_06,75.0,12508,IR1,AllPub,Inside,Gtl,Mitchel,1Fam,1.5Fin,6,7,1940,1985,None,0.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,660.0,Unf,0.0,323.0,Ex,SBrkr,983,1750,1.0,2.0,0.0,4.0,1.0,TA,7,Mod,0.0,0,Attchd,1989.0,Unf,423.0,TA,TA,Y,245.0,0.0,156.0,0.0,7,WD ,160000
1849,1087,528235120,bin_03,62.0,7415,IR1,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,6,5,2004,2004,None,0.0,TA,TA,PConc,TA,TA,No,GLQ,759.0,Unf,0.0,80.0,Ex,SBrkr,864,1593,1.0,2.0,1.0,3.0,1.0,TA,8,Typ,1.0,TA,Attchd,2004.0,Fin,398.0,TA,TA,Y,100.0,75.0,0.0,0.0,4,WD ,193000
1850,1774,528366070,bin_03,88.0,11762,Reg,AllPub,Inside,Gtl,NoRidge,1Fam,2Story,8,5,1992,1993,BrkFace,309.0,Gd,TA,PConc,Ex,TA,No,GLQ,335.0,Unf,0.0,770.0,Ex,SBrkr,1105,2202,1.0,2.0,1.0,4.0,1.0,Gd,9,Typ,1.0,TA,Attchd,1992.0,RFn,517.0,TA,TA,Y,0.0,65.0,0.0,144.0,9,WD ,263000
1851,2816,907420090,bin_01,65.0,8767,IR1,AllPub,Inside,Gtl,CollgCr,1Fam,1Story,7,5,2005,2005,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24.0,Unf,0.0,1286.0,Ex,SBrkr,1310,1310,0.0,2.0,0.0,3.0,1.0,Gd,6,Typ,1.0,Gd,Attchd,2005.0,Fin,400.0,TA,TA,Y,0.0,0.0,0.0,0.0,7,New,164990
1852,2194,908276230,bin_01,60.0,8190,Reg,AllPub,Inside,Gtl,Edwards,1Fam,1Story,4,6,1954,1954,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,732.0,Unf,0.0,216.0,Ex,SBrkr,948,948,1.0,1.0,0.0,3.0,1.0,TA,5,Typ,1.0,TA,Detchd,1956.0,Unf,280.0,TA,TA,Y,0.0,36.0,0.0,0.0,10,WD ,119000
1853,523,528458180,bin_01,75.0,7500,Reg,AllPub,Inside,Gtl,Somerst,1Fam,1Story,8,5,2006,2007,Stone,238.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1348.0,Ex,SBrkr,1448,1448,0.0,2.0,0.0,2.0,1.0,Gd,6,Typ,1.0,Gd,Attchd,2006.0,RFn,692.0,TA,TA,Y,0.0,140.0,0.0,0.0,6,WD ,238500
1854,2767,906475200,bin_01,62.0,70761,IR1,AllPub,Inside,Mod,ClearCr,1Fam,1Story,7,5,1975,1975,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,655.0,Unf,0.0,878.0,TA,SBrkr,1533,1533,1.0,2.0,0.0,2.0,1.0,Gd,5,Typ,2.0,TA,Attchd,1975.0,Unf,576.0,TA,TA,Y,200.0,54.0,0.0,0.0,12,WD ,280000
1855,1837,533206070,bin_07,32.0,3784,IR1,AllPub,Inside,Gtl,Somerst,TwnhsE,1Story,8,5,2006,2007,Stone,36.0,Gd,TA,PConc,Gd,TA,No,GLQ,60.0,Unf,0.0,1451.0,Ex,SBrkr,1565,1565,1.0,2.0,0.0,2.0,1.0,Gd,5,Typ,0.0,0,Attchd,2006.0,Fin,476.0,TA,TA,Y,0.0,120.0,0.0,0.0,2,New,193800
1856,2284,923225040,bin_07,44.0,4224,Reg,AllPub,Inside,Gtl,MeadowV,TwnhsE,1Story,5,7,1976,1976,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,840.0,Unf,0.0,200.0,TA,SBrkr,1060,1060,1.0,1.0,0.0,3.0,1.0,TA,6,Typ,1.0,TA,Attchd,1976.0,Unf,572.0,TA,TA,Y,100.0,110.0,0.0,0.0,6,WD ,129900
1857,1434,907135260,bin_01,57.0,9245,IR2,AllPub,Inside,Gtl,CollgCr,1Fam,1Story,5,5,1994,1995,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,686.0,Unf,0.0,304.0,Ex,SBrkr,990,990,0.0,1.0,0.0,3.0,1.0,TA,5,Typ,0.0,0,Detchd,1996.0,Unf,672.0,TA,TA,Y,0.0,0.0,0.0,0.0,2,WD ,145000
1858,2794,907255050,bin_01,0.0,14781,IR2,AllPub,CulDSac,Gtl,CollgCr,1Fam,1Story,8,5,2001,2002,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,1753.0,Ex,SBrkr,1787,1787,0.0,2.0,0.0,3.0,1.0,Gd,7,Typ,1.0,TA,Attchd,2001.0,RFn,748.0,TA,TA,Y,198.0,150.0,0.0,0.0,8,WD ,275000
1859,2625,535454030,bin_06,60.0,8544,Reg,AllPub,Corner,Gtl,NAmes,Duplex,1Story,3,4,1950,1950,None,0.0,TA,TA,Slab,0,0,0,0,0.0,0,0.0,0.0,Fa,FuseF,1040,1040,0.0,2.0,0.0,2.0,2.0,TA,6,Typ,0.0,0,Detchd,1950.0,Unf,400.0,TA,Fa,Y,0.0,0.0,0.0,0.0,12,WD ,81400
1860,794,905475160,bin_01,62.0,7440,Reg,AllPub,Inside,Gtl,Edwards,1Fam,1Story,5,6,1954,1954,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,173.0,Unf,0.0,916.0,TA,SBrkr,1089,1089,1.0,1.0,0.0,3.0,1.0,TA,5,Typ,1.0,Gd,Detchd,1954.0,RFn,252.0,TA,TA,P,328.0,0.0,0.0,0.0,9,WD ,125000
1861,708,902204080,bin_02,62.0,7404,Reg,AllPub,Corner,Gtl,OldTown,1Fam,1Story,4,6,1920,1950,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,861.0,TA,SBrkr,861,861,0.0,1.0,0.0,2.0,1.0,TA,5,Typ,0.0,0,Detchd,1920.0,Unf,288.0,TA,TA,N,0.0,0.0,128.0,0.0,11,Oth,80000
1862,286,909100080,bin_02,67.0,4853,Reg,AllPub,Inside,Gtl,SWISU,1Fam,1Story,5,6,1924,1999,BrkFace,203.0,TA,TA,BrkTil,TA,TA,Mn,Rec,133.0,Unf,0.0,974.0,Fa,FuseA,1296,1296,0.0,2.0,0.0,2.0,1.0,Fa,5,Typ,1.0,Gd,Detchd,1979.0,Unf,260.0,TA,TA,Y,0.0,0.0,36.0,0.0,5,WD ,104000
1863,62,528358010,bin_01,59.0,10593,IR1,AllPub,Inside,Gtl,NoRidge,1Fam,1Story,7,5,1996,1996,BrkFace,338.0,Gd,TA,PConc,Gd,TA,No,GLQ,919.0,Unf,0.0,801.0,Ex,SBrkr,1720,1720,1.0,2.0,0.0,3.0,1.0,Gd,7,Typ,1.0,TA,Attchd,1996.0,Fin,527.0,TA,TA,Y,240.0,56.0,154.0,0.0,3,WD ,260400
1864,1647,527302060,bin_03,78.0,12090,Reg,AllPub,Inside,Gtl,NWAmes,1Fam,2Story,7,7,1981,2003,BrkFace,306.0,Gd,TA,CBlock,Gd,TA,No,ALQ,321.0,Unf,0.0,404.0,Ex,SBrkr,725,1479,0.0,2.0,1.0,3.0,1.0,Gd,6,Typ,1.0,TA,Attchd,1981.0,RFn,484.0,TA,TA,Y,167.0,72.0,0.0,0.0,3,WD ,176000
1865,2054,905103110,bin_01,0.0,11677,IR1,AllPub,Inside,Gtl,Sawyer,1Fam,1Story,5,4,1966,1966,BrkFace,442.0,TA,TA,CBlock,TA,TA,Av,Rec,249.0,BLQ,761.0,30.0,TA,SBrkr,1040,1040,1.0,1.0,0.0,3.0,1.0,TA,6,Typ,0.0,0,Attchd,1966.0,RFn,264.0,TA,TA,Y,0.0,90.0,0.0,0.0,2,WD ,123000
1866,1102,528326110,bin_03,0.0,11000,Reg,AllPub,FR2,Gtl,NoRidge,1Fam,2Story,9,5,2000,2000,BrkFace,295.0,Gd,TA,PConc,Ex,TA,Mn,Unf,0.0,Unf,0.0,1519.0,Ex,SBrkr,1533,2172,0.0,2.0,1.0,4.0,1.0,Ex,8,Typ,1.0,TA,BuiltIn,2000.0,RFn,687.0,TA,TA,Y,162.0,153.0,0.0,0.0,6,WD ,291000
1867,654,535354100,bin_01,50.0,8000,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,6,6,1948,2002,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,680.0,Unf,0.0,292.0,Ex,SBrkr,972,972,1.0,1.0,0.0,2.0,1.0,TA,5,Typ,1.0,Gd,Detchd,1948.0,Unf,240.0,TA,TA,Y,0.0,0.0,0.0,0.0,5,WD ,132000
1868,1089,528240040,bin_03,51.0,8029,IR1,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,6,5,2005,2005,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,728.0,Ex,SBrkr,728,1456,0.0,2.0,1.0,3.0,1.0,Gd,8,Typ,0.0,0,Attchd,2005.0,Fin,400.0,TA,TA,Y,100.0,24.0,0.0,0.0,7,WD ,176000
1869,604,534278070,bin_01,0.0,13495,IR1,AllPub,Corner,Gtl,NAmes,1Fam,1Story,5,6,1956,1956,BrkFace,70.0,TA,Gd,CBlock,TA,TA,No,BLQ,625.0,LwQ,201.0,222.0,Fa,SBrkr,1728,1728,1.0,2.0,0.0,3.0,1.0,TA,7,Min1,1.0,Gd,Detchd,1956.0,Unf,576.0,TA,TA,Y,0.0,99.0,0.0,0.0,7,WD ,177625
1870,2838,908228040,bin_06,60.0,9738,Reg,AllPub,Inside,Gtl,Edwards,1Fam,1.5Fin,5,7,1924,1950,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,392.0,Unf,0.0,392.0,Gd,SBrkr,949,1221,1.0,1.0,0.0,4.0,1.0,TA,7,Typ,0.0,0,Attchd,1965.0,Unf,392.0,TA,TA,Y,0.0,0.0,236.0,0.0,3,WD ,104900
1871,2777,907181090,bin_03,68.0,9272,IR1,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,7,5,1999,1999,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,500.0,Unf,0.0,342.0,Ex,SBrkr,856,1749,0.0,2.0,1.0,3.0,1.0,Gd,7,Typ,0.0,0,Attchd,1999.0,RFn,515.0,TA,TA,Y,140.0,85.0,0.0,0.0,6,WD ,196000
1872,1723,528186050,bin_07,48.0,7841,IR1,AllPub,Inside,Gtl,NridgHt,TwnhsE,1Story,9,5,2005,2005,BrkFace,394.0,Ex,TA,PConc,Ex,TA,No,GLQ,848.0,Unf,0.0,729.0,Ex,SBrkr,1577,1577,1.0,2.0,0.0,2.0,1.0,Ex,6,Typ,1.0,Gd,Attchd,2005.0,RFn,564.0,TA,TA,Y,203.0,39.0,0.0,0.0,5,WD ,280000
1873,349,527110020,bin_05,0.0,8530,IR1,AllPub,Inside,Gtl,Gilbert,1Fam,SLvl,7,5,1995,1996,BrkFace,22.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,Gd,SBrkr,804,1474,0.0,2.0,1.0,3.0,1.0,TA,7,Typ,1.0,TA,BuiltIn,1995.0,Fin,400.0,TA,TA,Y,120.0,72.0,0.0,0.0,5,WD ,168500
1874,2313,527107020,bin_03,0.0,13041,IR2,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,6,5,1995,1995,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,781.0,Gd,SBrkr,781,1671,0.0,2.0,1.0,3.0,1.0,TA,7,Typ,1.0,TA,Attchd,1995.0,Fin,423.0,TA,TA,Y,0.0,84.0,0.0,0.0,2,WD ,170000
1875,2279,923202220,bin_01,200.0,43500,Reg,AllPub,Inside,Gtl,Mitchel,1Fam,1Story,3,5,1953,1953,None,0.0,TA,TA,CBlock,0,0,0,0,0.0,0,0.0,0.0,Ex,SBrkr,2034,2034,0.0,1.0,0.0,2.0,1.0,TA,9,Min1,0.0,0,2Types,1953.0,RFn,1041.0,TA,TA,N,483.0,266.0,0.0,0.0,6,WD ,130000
1876,1346,903233080,bin_06,52.0,6240,Reg,AllPub,Inside,Gtl,BrkSide,1Fam,1.5Fin,7,5,1939,1950,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Rec,300.0,LwQ,240.0,449.0,TA,SBrkr,1245,2009,0.0,2.0,0.0,4.0,1.0,TA,7,Min2,1.0,Gd,Detchd,1939.0,Unf,400.0,TA,TA,Y,0.0,20.0,0.0,0.0,1,WD ,150000
1877,2770,907125080,bin_01,95.0,13015,Reg,AllPub,Corner,Gtl,CollgCr,1Fam,1Story,5,6,1996,1996,None,0.0,TA,Gd,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1100.0,Ex,SBrkr,1100,1100,0.0,1.0,1.0,3.0,1.0,TA,5,Typ,0.0,0,Attchd,1996.0,RFn,462.0,TA,TA,Y,0.0,0.0,0.0,0.0,6,WD ,145000
1878,2923,923230040,bin_06,63.0,9297,Reg,AllPub,Inside,Gtl,Mitchel,Duplex,1Story,5,5,1976,1976,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1606.0,Unf,0.0,122.0,TA,SBrkr,1728,1728,2.0,2.0,0.0,4.0,2.0,TA,8,Typ,0.0,0,Detchd,1976.0,Unf,560.0,TA,TA,Y,0.0,0.0,0.0,0.0,7,WD ,188000
1879,1619,527110120,bin_03,57.0,8773,IR1,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,6,5,1997,1997,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,916.0,Gd,SBrkr,916,1600,0.0,2.0,1.0,3.0,1.0,TA,7,Typ,1.0,TA,Attchd,1997.0,Fin,460.0,TA,TA,Y,100.0,38.0,0.0,0.0,8,WD ,169000
1880,2178,908152260,bin_01,74.0,8536,Reg,AllPub,Corner,Gtl,Edwards,1Fam,1Story,5,5,2006,2007,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1125.0,Gd,SBrkr,1125,1125,0.0,1.0,1.0,2.0,1.0,TA,5,Typ,0.0,0,Attchd,2007.0,Unf,430.0,TA,TA,Y,80.0,64.0,0.0,0.0,4,New,155000
1881,1160,533206050,bin_07,59.0,4282,IR2,AllPub,Inside,Gtl,Somerst,TwnhsE,1Story,7,5,2004,2004,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,16.0,Unf,0.0,1375.0,Ex,SBrkr,1391,1391,0.0,2.0,0.0,2.0,1.0,Gd,5,Typ,0.0,0,Attchd,2004.0,RFn,530.0,TA,TA,Y,156.0,158.0,0.0,0.0,7,WD ,196000
1882,1755,528275110,bin_03,0.0,8740,IR1,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,7,5,2002,2002,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,574.0,Unf,0.0,280.0,Ex,SBrkr,864,1995,0.0,2.0,1.0,4.0,1.0,Gd,8,Typ,1.0,Gd,BuiltIn,2002.0,Fin,435.0,TA,TA,Y,264.0,48.0,0.0,0.0,7,WD ,219500
1883,2412,528218060,bin_03,65.0,10237,Reg,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,6,5,2005,2006,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,728.0,Ex,SBrkr,728,1456,0.0,2.0,1.0,3.0,1.0,Gd,8,Typ,1.0,Gd,Attchd,2005.0,Fin,390.0,TA,TA,Y,0.0,24.0,0.0,0.0,2,New,170440
1884,889,908151050,bin_03,75.0,7950,IR1,AllPub,Corner,Gtl,Edwards,1Fam,2Story,6,6,1977,1977,BrkFace,140.0,TA,TA,CBlock,TA,TA,No,BLQ,535.0,Unf,0.0,155.0,TA,SBrkr,698,1426,0.0,1.0,1.0,3.0,1.0,TA,6,Typ,0.0,0,Attchd,1977.0,Fin,440.0,TA,TA,Y,252.0,0.0,0.0,0.0,7,WD ,159500
1886,1186,534126090,bin_01,80.0,10400,Reg,AllPub,Inside,Gtl,NWAmes,1Fam,1Story,7,6,1970,1970,BrkFace,288.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,1304.0,Gd,SBrkr,1682,1682,0.0,2.0,0.0,3.0,1.0,TA,7,Typ,1.0,Gd,Attchd,1970.0,Unf,530.0,TA,TA,Y,98.0,0.0,0.0,0.0,5,WD ,174000
1887,1613,526352090,bin_01,85.0,10628,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,7,5,1970,1970,None,0.0,TA,Gd,CBlock,TA,Gd,Gd,GLQ,778.0,Unf,0.0,499.0,TA,SBrkr,1277,1277,1.0,1.0,0.0,2.0,1.0,TA,5,Typ,1.0,Po,Attchd,1970.0,Unf,526.0,TA,TA,Y,0.0,0.0,0.0,176.0,4,WD ,167000
1888,411,527453060,bin_09,24.0,2280,Reg,AllPub,FR2,Gtl,NPkVill,Twnhs,2Story,6,6,1976,1976,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,566.0,Unf,0.0,289.0,TA,SBrkr,855,1456,0.0,2.0,1.0,3.0,1.0,TA,7,Typ,1.0,TA,Attchd,1976.0,Unf,440.0,TA,TA,Y,87.0,0.0,0.0,0.0,7,WD ,148500
1889,810,906226090,bin_06,64.0,7018,Reg,AllPub,Inside,Gtl,SawyerW,Duplex,2Story,5,5,1979,1979,None,0.0,TA,TA,Slab,0,0,0,0,0.0,0,0.0,0.0,TA,SBrkr,1114,2228,0.0,2.0,0.0,6.0,2.0,TA,8,Typ,0.0,0,Detchd,1979.0,Unf,720.0,TA,TA,Y,73.0,0.0,0.0,0.0,6,WD ,147983
1890,548,531452010,bin_09,75.0,10762,Reg,AllPub,Corner,Gtl,SawyerW,TwnhsE,2Story,6,6,1980,1980,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,626.0,TA,SBrkr,626,1217,0.0,1.0,1.0,3.0,1.0,TA,6,Typ,1.0,TA,Attchd,1980.0,RFn,288.0,TA,TA,Y,0.0,28.0,0.0,0.0,4,WD ,120000
1891,2179,908152280,bin_01,60.0,7024,Reg,AllPub,Inside,Gtl,Edwards,1Fam,1Story,5,5,2005,2006,None,0.0,TA,TA,PConc,Ex,Gd,No,ALQ,980.0,Unf,0.0,110.0,Gd,SBrkr,1090,1090,1.0,1.0,1.0,2.0,1.0,TA,5,Typ,0.0,0,Attchd,2005.0,Fin,450.0,TA,TA,Y,0.0,49.0,0.0,0.0,6,WD ,157000
1892,2746,905480160,bin_06,50.0,7585,Reg,AllPub,Inside,Gtl,Edwards,1Fam,1.5Fin,5,3,1948,1950,None,0.0,TA,TA,CBlock,Fa,Fa,Mn,Unf,0.0,Unf,0.0,810.0,Fa,FuseA,1002,1456,1.0,1.0,0.0,4.0,1.0,TA,7,Typ,1.0,TA,Detchd,1954.0,Unf,280.0,TA,TA,P,0.0,0.0,0.0,0.0,8,WD ,91500
1893,1486,908102030,bin_02,67.0,8777,Reg,AllPub,Inside,Gtl,Edwards,1Fam,1Story,5,7,1910,1950,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,796.0,Gd,FuseA,796,796,0.0,1.0,0.0,2.0,1.0,TA,4,Typ,0.0,0,0,0.0,0,0.0,0,0,P,328.0,0.0,164.0,0.0,5,WD ,85000
1894,2168,908102100,bin_01,70.0,9170,Reg,AllPub,Corner,Gtl,Edwards,1Fam,1Story,5,7,1965,1965,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,698.0,GLQ,96.0,420.0,Ex,SBrkr,1214,1214,1.0,1.0,0.0,2.0,1.0,TA,6,Typ,0.0,0,Detchd,1965.0,Unf,461.0,Fa,Fa,Y,0.0,0.0,184.0,0.0,4,WD ,140000
