Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Sunrise,Sunset,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Heat/Cool,sunset,sunrise,SunHours,isRainy,Humidity
2012-10-24,78,59.5,68.75,19.0,62,65.0,0614,1657, ,0.0,29.189999999999998,29.88,11.5,19,11.2,3.75,2012-10-24 16:57:00,2012-10-24 06:14:00,643.0,0,79.08
2012-10-25,75,45.0,60.0,12.0,56,59.0,0616,1656,RA,0.13,29.15,29.81,11.8,22,17.6,-5.0,2012-10-25 16:56:00,2012-10-25 06:16:00,640.0,1,86.62
2012-10-26,51,37.5,44.25,-4.0,30,39.0,0617,1654, ,0.0,29.57,30.25,8.9,34,9.7,-20.75,2012-10-26 16:54:00,2012-10-26 06:17:00,637.0,0,57.06
2012-10-27,48,35.0,41.5,-7.0,27,36.0,0618,1653, ,0.0,29.57,30.28,9.6,36,10.5,-23.5,2012-10-27 16:53:00,2012-10-27 06:18:00,635.0,0,56.08
2012-10-28,49,39.0,44.0,-3.0,30,38.0,0619,1651, ,0.0,29.549999999999997,30.27,12.8,1,13.6,-21.0,2012-10-28 16:51:00,2012-10-28 06:19:00,632.0,0,57.61
2012-10-29,51,37.0,44.0,-3.0,30,38.0,0620,1650, ,0.0,29.46,30.2,14.3,36,15.0,-21.0,2012-10-29 16:50:00,2012-10-29 06:20:00,630.0,0,57.61
2012-10-30,48,39.5,43.75,-2.0,26,36.0,0622,1649, ,0.0,29.115,29.85,19.4,35,18.5,-21.25,2012-10-30 16:49:00,2012-10-30 06:22:00,627.0,0,49.36
2012-10-31,50,34.5,42.25,-4.0,26,35.0,0623,1647, ,0.0,29.125,29.83,13.5,33,13.8,-22.75,2012-10-31 16:47:00,2012-10-31 06:23:00,624.0,0,52.28
2013-05-01,84,59.5,71.75,17.0,54,62.0,0448,1849, ,0.0,29.395,30.06,8.0,18,9.7,6.75,2013-05-01 18:49:00,2013-05-01 04:48:00,841.0,0,53.57
2013-05-02,55,42.0,48.5,-5.0,41,45.0,0447,1850,RA,0.11,29.475,30.17,15.2,3,15.4,-16.5,2013-05-02 18:50:00,2013-05-02 04:47:00,843.0,1,75.18
2013-05-03,48,40.0,44.0,-10.0,42,43.0,0446,1851,RA BR,0.05,29.310000000000002,30.03,11.2,4,11.5,-21.0,2013-05-03 18:51:00,2013-05-03 04:46:00,845.0,1,92.62
2013-05-04,71,48.5,59.75,6.0,45,51.0,0444,1852, ,0.02,29.29,29.99,6.1,6,7.0,-5.25,2013-05-04 18:52:00,2013-05-04 04:44:00,848.0,0,58.12
2013-05-05,69,48.5,58.75,4.0,43,50.0,0443,1853,RA,0.0,29.310000000000002,30.0,8.8,3,9.3,-6.25,2013-05-05 18:53:00,2013-05-05 04:43:00,850.0,1,55.8
2013-05-06,71,50.5,60.75,6.0,39,49.0,0442,1855, ,0.0,29.310000000000002,30.0,7.5,3,8.0,-4.25,2013-05-06 18:55:00,2013-05-06 04:42:00,853.0,0,44.52
2013-05-07,75,48.5,61.75,7.0,41,52.0,0441,1856, ,0.0,29.315,30.0,4.7,5,5.8,-3.25,2013-05-07 18:56:00,2013-05-07 04:41:00,855.0,0,46.44
2013-05-08,79,47.0,63.0,8.0,43,54.0,0439,1857, ,0.0,29.295,29.98,3.7,7,5.1,-2.0,2013-05-08 18:57:00,2013-05-08 04:39:00,858.0,0,48.0
2013-05-09,75,48.0,61.5,5.0,50,54.0,0438,1858,RA,0.32,29.189999999999998,29.9,1.0,9,5.8,-3.5,2013-05-09 18:58:00,2013-05-09 04:38:00,860.0,1,65.91
2013-05-10,47,44.0,45.5,-10.0,43,45.0,0437,1859,RA DZ BR,0.13,29.215,29.91,9.4,36,10.0,-19.5,2013-05-10 18:59:00,2013-05-10 04:37:00,862.0,1,90.91
2013-05-11,60,43.5,51.75,-5.0,37,45.0,0436,1900, ,0.0,29.245,29.92,10.1,30,12.7,-13.25,2013-05-11 19:00:00,2013-05-11 04:36:00,864.0,0,57.0
2013-05-12,55,37.5,46.25,-11.0,29,39.0,0435,1901, ,0.0,29.385,30.08,7.8,32,11.2,-18.75,2013-05-12 19:01:00,2013-05-12 04:35:00,866.0,0,50.78
2013-05-13,64,37.0,50.5,-8.0,32,43.0,0434,1902, ,0.0,29.380000000000003,30.09,2.5,9,5.9,-14.5,2013-05-13 19:02:00,2013-05-13 04:34:00,868.0,0,48.91
2013-05-14,91,53.5,72.25,13.0,49,59.0,0433,1903, ,0.0,29.025,29.75,8.4,22,11.7,7.25,2013-05-14 19:03:00,2013-05-14 04:33:00,870.0,0,43.79
2013-05-15,84,61.0,72.5,14.0,49,59.0,0432,1904, ,0.0,29.105,29.77,3.2,28,8.4,7.5,2013-05-15 19:04:00,2013-05-15 04:32:00,872.0,0,43.42
2013-05-16,83,55.0,69.0,9.0,46,56.0,0431,1905, ,0.0,29.23,29.89,4.1,7,5.0,4.0,2013-05-16 19:05:00,2013-05-16 04:31:00,874.0,0,43.7
2013-05-17,70,56.5,63.25,4.0,46,53.0,0430,1906, ,0.0,29.325,30.0,6.1,4,6.8,-1.75,2013-05-17 19:06:00,2013-05-17 04:30:00,876.0,0,53.34
2013-05-18,80,57.5,68.75,8.0,56,61.0,0429,1907, ,0.0,29.295,29.99,5.3,12,6.5,3.75,2013-05-18 19:07:00,2013-05-18 04:29:00,878.0,0,63.81
2013-05-19,86,60.0,73.0,12.0,61,66.0,0428,1908,BR HZ,0.0,29.15,29.85,6.2,14,7.6,8.0,2013-05-19 19:08:00,2013-05-19 04:28:00,880.0,0,66.06
2013-05-20,89,65.0,77.0,16.0,60,67.0,0427,1909,TSRA RA BR,1.09,29.065,29.73,12.6,22,13.7,12.0,2013-05-20 19:09:00,2013-05-20 04:27:00,882.0,1,55.79
2013-05-21,81,64.5,72.75,12.0,63,66.0,0426,1910,RA BR,0.56,28.995,29.67,11.2,20,12.1,7.75,2013-05-21 19:10:00,2013-05-21 04:26:00,884.0,1,71.49
2013-05-22,73,54.0,63.5,2.0,60,63.0,0425,1911,TS RA BR,1.35,29.0,29.66,4.5,25,7.4,-1.5,2013-05-22 19:11:00,2013-05-22 04:25:00,886.0,1,88.37
2013-05-23,54,42.5,48.25,-13.0,43,46.0,0425,1912,RA BR,0.06,29.41,30.05,14.5,2,14.8,-16.75,2013-05-23 19:12:00,2013-05-23 04:25:00,887.0,1,81.96
2013-05-24,57,41.5,49.25,-13.0,34,42.0,0424,1913, ,0.0,29.66,30.35,7.5,4,8.1,-15.75,2013-05-24 19:13:00,2013-05-24 04:24:00,889.0,0,55.52
2013-05-25,57,45.0,51.0,-11.0,37,44.0,0423,1914, ,0.0,29.630000000000003,30.34,4.7,5,5.1,-14.0,2013-05-25 19:14:00,2013-05-25 04:23:00,891.0,0,58.6
2013-05-26,68,45.0,56.5,-6.0,44,50.0,0422,1915,RA,0.02,29.505,30.22,5.5,9,7.4,-8.5,2013-05-26 19:15:00,2013-05-26 04:22:00,893.0,1,62.87
2013-05-27,62,54.5,58.25,-4.0,53,55.0,0422,1916,TSRA DZ BR HZ,0.23,29.245,29.97,8.5,9,9.1,-6.75,2013-05-27 19:16:00,2013-05-27 04:22:00,894.0,1,82.67
2013-05-28,76,57.5,66.75,3.0,64,66.0,0421,1916,TSRA RA BR,0.2,29.095,29.78,8.7,21,10.2,1.75,2013-05-28 19:16:00,2013-05-28 04:21:00,895.0,1,90.88
2013-05-29,84,64.5,74.25,10.0,64,67.0,0421,1917, ,0.01,29.195,29.88,7.3,20,8.7,9.25,2013-05-29 19:17:00,2013-05-29 04:21:00,896.0,0,70.41
2013-05-30,83,64.5,73.75,10.0,66,69.0,0420,1918,TSRA RA,0.51,29.174999999999997,29.85,13.4,19,14.6,8.75,2013-05-30 19:18:00,2013-05-30 04:20:00,898.0,1,76.76
2013-05-31,77,64.5,70.75,7.0,65,67.0,0420,1919,RA BR,0.3,29.09,29.79,11.7,20,12.1,5.75,2013-05-31 19:19:00,2013-05-31 04:20:00,899.0,1,82.04
2013-06-01,76,63.0,69.5,6.0,62,64.0,0419,1920,RA BR,0.56,29.015,29.69,13.1,22,13.0,4.5,2013-06-01 19:20:00,2013-06-01 04:19:00,901.0,1,77.07
2013-06-02,63,45.0,54.0,-11.0,50,51.0,0419,1920,RA DZ BR,0.01,29.275,29.93,1.8,5,6.2,-11.0,2013-06-02 19:20:00,2013-06-02 04:19:00,901.0,1,86.3
2013-06-03,68,43.0,55.5,-8.0,43,50.0,0418,1921, ,0.0,29.375,30.06,3.7,12,4.8,-9.5,2013-06-03 19:21:00,2013-06-03 04:18:00,903.0,0,62.74
2013-06-04,72,50.0,61.0,-3.0,45,52.0,0418,1922, ,0.0,29.425,30.11,5.3,7,6.1,-4.0,2013-06-04 19:22:00,2013-06-04 04:18:00,904.0,0,55.59
2013-06-05,73,55.0,64.0,-1.0,49,54.0,0417,1923,RA,0.01,29.284999999999997,30.0,6.8,5,8.2,-1.0,2013-06-05 19:23:00,2013-06-05 04:17:00,906.0,1,58.15
2013-06-06,64,53.0,58.5,-8.0,50,53.0,0417,1923,RA,0.15,29.205,29.91,8.9,3,9.1,-6.5,2013-06-06 19:23:00,2013-06-06 04:17:00,906.0,1,73.34
2013-06-07,68,53.0,60.5,-6.0,45,52.0,0417,1924, ,0.0,29.23,29.92,9.5,3,9.9,-4.5,2013-06-07 19:24:00,2013-06-07 04:17:00,907.0,0,56.59
2013-06-08,74,49.5,61.75,-4.0,43,53.0,0417,1925, ,0.0,29.28,29.96,4.7,7,5.4,-3.25,2013-06-08 19:25:00,2013-06-08 04:17:00,908.0,0,50.16
2013-06-09,80,56.5,68.25,2.0,55,61.0,0416,1925,RA,0.01,29.185,29.88,6.0,15,8.9,3.25,2013-06-09 19:25:00,2013-06-09 04:16:00,909.0,1,62.6
2013-06-10,76,60.5,68.25,1.0,63,65.0,0416,1926,TSRA RA BR HZ,0.26,29.11,29.79,2.7,4,4.3,3.25,2013-06-10 19:26:00,2013-06-10 04:16:00,910.0,1,83.32
2013-06-11,83,60.0,71.5,5.0,62,67.0,0416,1926,RA BR,0.0,29.17,29.85,3.2,25,4.5,6.5,2013-06-11 19:26:00,2013-06-11 04:16:00,910.0,1,72.0
2013-06-12,86,63.5,74.75,7.0,64,67.0,0416,1927,TS TSRA BR,0.75,29.04,29.74,3.1,8,8.0,9.75,2013-06-12 19:27:00,2013-06-12 04:16:00,911.0,1,69.24
2013-06-13,73,58.5,65.75,-2.0,54,59.0,0416,1927,BR,0.0,29.259999999999998,29.92,11.7,3,12.2,0.75,2013-06-13 19:27:00,2013-06-13 04:16:00,911.0,0,65.81
2013-06-14,78,56.5,67.25,-1.0,51,57.0,0416,1928, ,0.0,29.369999999999997,30.05,6.6,6,7.9,2.25,2013-06-14 19:28:00,2013-06-14 04:16:00,912.0,0,55.96
2013-06-15,80,59.5,69.75,1.0,62,65.0,0416,1928,RA BR,0.17,29.245,29.95,5.6,21,7.7,4.75,2013-06-15 19:28:00,2013-06-15 04:16:00,912.0,1,76.42
2013-06-16,86,69.0,77.5,9.0,62,67.0,0416,1929, ,0.0,29.195,29.88,8.3,27,9.2,12.5,2013-06-16 19:29:00,2013-06-16 04:16:00,913.0,0,58.9
2013-06-17,88,60.5,74.25,5.0,55,63.0,0416,1929, ,0.03,29.21,29.89,3.9,29,8.1,9.25,2013-06-17 19:29:00,2013-06-17 04:16:00,913.0,0,51.07
2013-06-18,71,56.5,63.75,-6.0,52,56.0,0416,1929,BR,0.0,29.335,30.01,11.4,3,11.6,-1.25,2013-06-18 19:29:00,2013-06-18 04:16:00,913.0,0,65.57
2013-06-19,75,55.0,65.0,-6.0,46,55.0,0416,1930, ,0.0,29.415,30.1,5.9,8,6.9,0.0,2013-06-19 19:30:00,2013-06-19 04:16:00,914.0,0,50.17
2013-06-20,86,59.0,72.5,1.0,58,64.0,0416,1930, ,0.0,29.415,30.1,5.1,12,5.9,7.5,2013-06-20 19:30:00,2013-06-20 04:16:00,914.0,0,60.37
2013-06-21,82,69.0,75.5,5.0,65,68.0,0416,1930,RA BR,0.79,29.365000000000002,30.04,7.4,19,9.5,10.5,2013-06-21 19:30:00,2013-06-21 04:16:00,914.0,1,69.92
2013-06-22,80,68.5,74.25,4.0,67,69.0,0417,1931,RA,0.04,29.335,30.01,3.1,22,8.4,9.25,2013-06-22 19:31:00,2013-06-22 04:17:00,914.0,1,78.14
2013-06-23,87,67.5,77.25,7.0,68,71.0,0417,1931,RA,0.84,29.3,29.97,10.7,20,11.5,12.25,2013-06-23 19:31:00,2013-06-23 04:17:00,914.0,1,73.19
2013-06-24,89,67.5,78.25,7.0,67,69.0,0417,1931,BR,0.18,29.275,29.95,8.9,23,10.0,13.25,2013-06-24 19:31:00,2013-06-24 04:17:00,914.0,0,68.42
2013-06-25,85,68.5,76.75,5.0,69,71.0,0417,1931,TSRA,0.03,29.17,29.86,4.5,19,6.9,11.75,2013-06-25 19:31:00,2013-06-25 04:17:00,914.0,1,77.02
2013-06-26,80,67.0,73.5,2.0,67,68.0,0418,1931,TSRA RA BR,1.48,29.08,29.76,2.2,16,7.4,8.5,2013-06-26 19:31:00,2013-06-26 04:18:00,913.0,1,80.13
2013-06-27,90,65.0,77.5,6.0,67,70.0,0418,1931,BR,0.92,29.045,29.73,7.2,29,7.2,12.5,2013-06-27 19:31:00,2013-06-27 04:18:00,913.0,0,70.13
2013-06-28,83,67.5,75.25,4.0,61,66.0,0419,1931,RA,0.0,28.939999999999998,29.63,10.5,31,10.9,10.25,2013-06-28 19:31:00,2013-06-28 04:19:00,912.0,1,61.26
2013-06-29,72,64.0,68.0,-3.0,59,62.0,0419,1931,BR,0.0,29.0,29.66,12.0,2,12.3,3.0,2013-06-29 19:31:00,2013-06-29 04:19:00,912.0,0,72.94
2013-06-30,77,63.0,70.0,-2.0,52,59.0,0419,1931, ,0.0,29.225,29.88,13.8,2,13.9,5.0,2013-06-30 19:31:00,2013-06-30 04:19:00,912.0,0,52.83
2013-07-01,75,60.0,67.5,-5.0,51,58.0,0420,1931, ,0.0,29.34,30.03,12.6,3,12.3,2.5,2013-07-01 19:31:00,2013-07-01 04:20:00,911.0,0,55.48
2013-07-02,68,61.0,64.5,-8.0,52,57.0,0420,1931, ,0.0,29.36,30.05,11.0,3,11.2,-0.5,2013-07-02 19:31:00,2013-07-02 04:20:00,911.0,0,63.87
2013-07-03,72,60.5,66.25,-6.0,60,62.0,0421,1931,DZ BR HZ,0.02,29.35,30.04,2.2,2,5.3,1.25,2013-07-03 19:31:00,2013-07-03 04:21:00,910.0,1,80.3
2013-07-04,83,58.5,70.75,-2.0,61,64.0,0422,1930,BR,0.0,29.375,30.05,4.4,20,5.1,5.75,2013-07-04 19:30:00,2013-07-04 04:22:00,908.0,0,71.29
2013-07-05,86,61.5,73.75,1.0,61,66.0,0422,1930, ,0.0,29.36,30.04,3.7,19,4.8,8.75,2013-07-05 19:30:00,2013-07-05 04:22:00,908.0,0,64.42
2013-07-06,83,68.0,75.5,2.0,65,68.0,0423,1930, ,0.0,29.325,30.01,4.1,19,4.5,10.5,2013-07-06 19:30:00,2013-07-06 04:23:00,907.0,0,69.92
2013-07-07,88,70.0,79.0,7.0,67,71.0,0423,1930, ,0.0,29.295,29.97,6.6,21,6.8,14.0,2013-07-07 19:30:00,2013-07-07 04:23:00,907.0,0,66.75
2013-07-08,86,70.5,78.25,5.0,71,74.0,0424,1929,TSRA RA BR,0.5,29.275,29.95,7.8,23,8.4,13.25,2013-07-08 19:29:00,2013-07-08 04:24:00,905.0,1,78.47
2013-07-09,85,74.0,79.5,6.0,74,75.0,0425,1929,BR,0.0,29.225,29.91,6.9,23,7.3,14.5,2013-07-09 19:29:00,2013-07-09 04:25:00,904.0,0,83.33
2013-07-10,85,66.0,75.5,3.0,65,70.0,0425,1929, ,0.0,29.23,29.89,6.0,34,8.3,10.5,2013-07-10 19:29:00,2013-07-10 04:25:00,904.0,0,69.92
2013-07-11,81,63.5,72.25,0.0,54,62.0,0426,1928, ,0.0,29.39,30.06,6.5,3,7.4,7.25,2013-07-11 19:28:00,2013-07-11 04:26:00,902.0,0,52.67
2013-07-12,83,59.0,71.0,-2.0,53,61.0,0427,1928, ,0.0,29.41,30.1,4.0,8,4.8,6.0,2013-07-12 19:28:00,2013-07-12 04:27:00,901.0,0,52.98
2013-07-13,84,64.5,74.25,0.0,59,65.0,0428,1927, ,0.0,29.439999999999998,30.12,6.8,9,7.5,9.25,2013-07-13 19:27:00,2013-07-13 04:28:00,899.0,0,59.0
2013-07-14,88,72.5,80.25,7.0,66,71.0,0428,1927, ,0.0,29.494999999999997,30.17,6.7,9,7.6,15.25,2013-07-14 19:27:00,2013-07-14 04:28:00,899.0,0,61.89
2013-07-15,89,73.0,81.0,6.0,71,74.0,0429,1926, ,0.09,29.545,30.23,4.3,8,5.1,16.0,2013-07-15 19:26:00,2013-07-15 04:29:00,897.0,0,71.7
2013-07-16,92,75.0,83.5,9.0,72,75.0,0430,1925, ,0.0,29.575,30.25,6.4,23,6.8,18.5,2013-07-16 19:25:00,2013-07-16 04:30:00,895.0,0,68.4
2013-07-17,94,76.5,85.25,11.0,72,76.0,0431,1925, ,0.0,29.54,30.23,6.7,26,6.9,20.25,2013-07-17 19:25:00,2013-07-17 04:31:00,894.0,0,64.66
2013-07-18,95,78.0,86.5,12.0,72,76.0,0432,1924, ,0.0,29.345,30.05,7.2,24,8.1,21.5,2013-07-18 19:24:00,2013-07-18 04:32:00,892.0,0,62.13
2013-07-19,96,73.0,84.5,10.0,70,75.0,0433,1923,TS BR,0.58,29.135,29.83,13.3,25,14.0,19.5,2013-07-19 19:23:00,2013-07-19 04:33:00,890.0,1,61.88
2013-07-20,89,71.5,80.25,6.0,64,69.0,0433,1923, ,0.06,29.200000000000003,29.86,4.8,1,7.5,15.25,2013-07-20 19:23:00,2013-07-20 04:33:00,890.0,0,57.73
2013-07-21,88,70.0,79.0,4.0,65,69.0,0434,1922, ,0.01,29.21,29.89,2.8,7,6.7,14.0,2013-07-21 19:22:00,2013-07-21 04:34:00,888.0,0,62.28
2013-07-22,87,71.5,79.25,5.0,66,71.0,0435,1921,TSRA RA,0.0,29.105,29.78,4.9,24,7.4,14.25,2013-07-22 19:21:00,2013-07-22 04:35:00,886.0,1,63.95
2013-07-23,78,64.0,71.0,-3.0,60,64.0,0436,1920, ,0.03,29.18,29.83,8.8,2,11.0,6.0,2013-07-23 19:20:00,2013-07-23 04:36:00,884.0,0,68.22
2013-07-24,72,61.0,66.5,-8.0,51,58.0,0437,1919, ,0.0,29.345,30.01,7.8,5,8.1,1.5,2013-07-24 19:19:00,2013-07-24 04:37:00,882.0,0,57.42
2013-07-25,81,57.5,69.25,-5.0,54,61.0,0438,1918, ,0.0,29.36,30.05,4.1,23,5.1,4.25,2013-07-25 19:18:00,2013-07-25 04:38:00,880.0,0,58.33
2013-07-26,70,63.5,66.75,-8.0,61,63.0,0439,1918,RA BR,0.39,29.245,29.94,7.6,22,8.5,1.75,2013-07-26 19:18:00,2013-07-26 04:39:00,879.0,1,81.77
2013-07-27,65,56.0,60.5,-14.0,51,56.0,0440,1917, ,0.0,29.200000000000003,29.9,9.0,30,10.6,-4.5,2013-07-27 19:17:00,2013-07-27 04:40:00,877.0,0,70.87
2013-07-28,69,54.5,61.75,-12.0,50,55.0,0441,1916,RA,0.0,29.265,29.93,8.7,28,9.1,-3.25,2013-07-28 19:16:00,2013-07-28 04:41:00,875.0,1,65.33
2013-07-29,76,57.5,66.75,-7.0,55,59.0,0442,1915, ,0.0,29.439999999999998,30.11,2.0,1,7.0,1.75,2013-07-29 19:15:00,2013-07-29 04:42:00,873.0,0,65.92
2013-07-30,74,59.0,66.5,-8.0,59,62.0,0443,1914,RA,0.04,29.425,30.12,4.2,16,4.7,1.5,2013-07-30 19:14:00,2013-07-30 04:43:00,871.0,1,76.81
2013-07-31,75,63.0,69.0,-5.0,64,65.0,0444,1913,RA DZ BR,0.5,29.295,30.0,2.2,32,4.4,4.0,2013-07-31 19:13:00,2013-07-31 04:44:00,869.0,1,84.11
2013-08-01,81,61.0,71.0,-2.0,57,62.0,0445,1911, ,0.0,29.259999999999998,29.95,7.6,30,7.8,6.0,2013-08-01 19:11:00,2013-08-01 04:45:00,866.0,0,61.27
2013-08-02,84,63.5,73.75,0.0,63,67.0,0446,1910,RA BR,0.63,29.189999999999998,29.87,4.5,29,8.2,8.75,2013-08-02 19:10:00,2013-08-02 04:46:00,864.0,1,69.13
2013-08-03,81,65.0,73.0,0.0,55,62.0,0447,1909, ,0.0,29.36,30.03,5.8,2,6.8,8.0,2013-08-03 19:09:00,2013-08-03 04:47:00,862.0,0,53.26
2013-08-04,75,60.0,67.5,-5.0,56,61.0,0448,1908,RA,0.0,29.455,30.14,5.9,6,7.8,2.5,2013-08-04 19:08:00,2013-08-04 04:48:00,860.0,1,66.61
2013-08-05,75,60.5,67.75,-6.0,59,62.0,0449,1907,RA,0.07,29.259999999999998,29.98,6.8,19,7.6,2.75,2013-08-05 19:07:00,2013-08-05 04:49:00,858.0,1,73.57
2013-08-06,83,67.5,75.25,2.0,68,70.0,0450,1906, ,0.04,29.17,29.86,7.2,21,8.0,10.25,2013-08-06 19:06:00,2013-08-06 04:50:00,856.0,0,78.22
2013-08-07,89,68.5,78.75,5.0,68,71.0,0451,1904, ,0.0,29.17,29.83,4.0,30,9.9,13.75,2013-08-07 19:04:00,2013-08-07 04:51:00,853.0,0,69.66
2013-08-08,78,67.0,72.5,-1.0,56,62.0,0452,1903, ,0.0,29.295,29.98,8.6,5,9.3,7.5,2013-08-08 19:03:00,2013-08-08 04:52:00,851.0,0,56.17
2013-08-09,82,60.5,71.25,-2.0,60,65.0,0453,1902, ,0.0,29.310000000000002,29.98,4.7,27,5.3,6.25,2013-08-09 19:02:00,2013-08-09 04:53:00,849.0,0,67.64
2013-08-10,81,66.0,73.5,0.0,57,67.33333333333333,0454,1900, ,0.0,,30.08,5.3,5,6.5,8.5,2013-08-10 19:00:00,2013-08-10 04:54:00,846.0,0,56.31
2013-08-11,81,61.5,71.25,-2.0,61,67.33333333333333,0455,1859,RA,0.01,29.385,30.07,2.0,27,3.0,6.25,2013-08-11 18:59:00,2013-08-11 04:55:00,844.0,1,70.09
2013-08-12,82,68.0,75.0,2.0,65,68.0,0456,1858,RA DZ,0.27,29.240000000000002,29.93,3.5,27,7.5,10.0,2013-08-12 18:58:00,2013-08-12 04:56:00,842.0,1,71.1
2013-08-13,70,60.0,65.0,-9.0,52,58.0,0457,1856, ,0.0,29.395000000000003,30.07,8.7,3,9.6,0.0,2013-08-13 18:56:00,2013-08-13 04:57:00,839.0,0,62.77
2013-08-14,72,57.0,64.5,-8.0,50,56.0,0458,1855, ,0.0,29.48,30.16,3.9,4,7.1,-0.5,2013-08-14 18:55:00,2013-08-14 04:58:00,837.0,0,59.31
2013-08-15,75,56.0,65.5,-7.0,53,58.0,0459,1854, ,0.0,29.435,30.13,4.2,24,4.9,0.5,2013-08-15 18:54:00,2013-08-15 04:59:00,835.0,0,64.0
2013-08-16,82,56.5,69.25,-3.0,52,60.0,0500,1852, ,0.0,29.47,30.15,2.8,4,5.2,4.25,2013-08-16 18:52:00,2013-08-16 05:00:00,832.0,0,54.2
2013-08-17,81,58.5,69.75,-3.0,56,62.0,0501,1851, ,0.0,29.5,30.19,5.7,8,6.4,4.75,2013-08-17 18:51:00,2013-08-17 05:01:00,830.0,0,61.67
2013-08-18,81,60.5,70.75,-2.0,57,63.0,0502,1849, ,0.0,29.445,30.14,3.7,8,4.8,5.75,2013-08-18 18:49:00,2013-08-18 05:02:00,827.0,0,61.79
2013-08-19,85,60.0,72.5,0.0,60,65.0,0503,1848, ,0.0,29.375,30.07,5.1,25,5.3,7.5,2013-08-19 18:48:00,2013-08-19 05:03:00,825.0,0,64.84
2013-08-20,88,67.0,77.5,6.0,62,68.0,0504,1846, ,0.0,29.375,30.06,7.7,22,8.0,12.5,2013-08-20 18:46:00,2013-08-20 05:04:00,822.0,0,58.9
2013-08-21,90,69.0,79.5,8.0,65,70.0,0505,1845,RA,0.01,29.335,30.02,8.6,23,9.0,14.5,2013-08-21 18:45:00,2013-08-21 05:05:00,820.0,1,61.26
2013-08-22,78,67.5,72.75,2.0,67,69.0,0506,1843,RA,0.23,29.39,30.05,1.5,23,7.0,7.75,2013-08-22 18:43:00,2013-08-22 05:06:00,817.0,1,82.18
2013-08-23,82,63.0,72.5,1.0,55,63.0,0508,1842,BR,0.0,29.46,30.14,6.1,6,6.8,7.5,2013-08-23 18:42:00,2013-08-23 05:08:00,814.0,0,54.17
2013-08-24,86,62.0,74.0,2.0,59,65.0,0509,1840, ,0.0,29.52,30.2,5.3,17,6.1,9.0,2013-08-24 18:40:00,2013-08-24 05:09:00,811.0,0,59.49
2013-08-25,89,66.5,77.75,7.0,62,68.0,0510,1839, ,0.0,29.490000000000002,30.18,9.2,22,9.6,12.75,2013-08-25 18:39:00,2013-08-25 05:10:00,809.0,0,58.42
2013-08-26,92,70.0,81.0,11.0,68,72.0,0511,1837, ,0.0,29.375,30.06,9.0,24,9.4,16.0,2013-08-26 18:37:00,2013-08-26 05:11:00,806.0,0,64.72
2013-08-27,96,77.0,86.5,17.0,70,75.0,0512,1835, ,0.0,29.21,29.9,11.7,24,12.0,21.5,2013-08-27 18:35:00,2013-08-27 05:12:00,803.0,0,58.05
2013-08-28,83,71.0,77.0,7.0,69,72.0,0513,1834, ,0.0,29.29,29.95,6.9,3,9.3,12.0,2013-08-28 18:34:00,2013-08-28 05:13:00,801.0,0,76.38
2013-08-29,89,67.5,78.25,8.0,64,69.0,0514,1832,BR HZ,0.0,29.325,30.01,3.9,10,4.7,13.25,2013-08-29 18:32:00,2013-08-29 05:14:00,798.0,0,61.64
2013-08-30,96,68.0,82.0,12.0,68,72.0,0515,1831,BR,0.36,29.17,29.86,4.4,26,8.3,17.0,2013-08-30 18:31:00,2013-08-30 05:15:00,796.0,0,62.64
2013-08-31,78,70.5,74.25,6.0,67,69.0,0516,1829,TS TSRA,0.07,29.130000000000003,29.82,6.1,5,7.2,9.25,2013-08-31 18:29:00,2013-08-31 05:16:00,793.0,1,78.14
2013-09-01,85,66.5,75.75,7.0,67,70.0,0517,1827,TS,0.14,29.08,29.76,4.2,29,5.2,10.75,2013-09-01 18:27:00,2013-09-01 05:17:00,790.0,1,74.32
2013-09-02,79,61.0,70.0,2.0,61,64.0,0518,1826, ,0.0,29.240000000000002,29.9,8.1,2,9.2,5.0,2013-09-02 18:26:00,2013-09-02 05:18:00,788.0,0,73.13
2013-09-03,77,57.5,67.25,-1.0,54,59.0,0519,1824, ,0.0,29.355,30.02,4.0,30,5.8,2.25,2013-09-03 18:24:00,2013-09-03 05:19:00,785.0,0,62.48
2013-09-04,84,59.0,71.5,4.0,57,63.0,0520,1822, ,0.0,29.405,30.08,6.2,26,7.0,6.5,2013-09-04 18:22:00,2013-09-04 05:20:00,782.0,0,60.24
2013-09-05,74,62.0,68.0,0.0,54,60.0,0521,1821, ,0.0,29.52,30.2,9.0,5,9.2,3.0,2013-09-05 18:21:00,2013-09-05 05:21:00,780.0,0,60.88
2013-09-06,86,59.5,72.75,5.0,58,64.0,0522,1819, ,0.0,29.41,30.11,4.7,20,6.0,7.75,2013-09-06 18:19:00,2013-09-06 05:22:00,777.0,0,59.86
2013-09-07,88,66.5,77.25,10.0,62,68.0,0523,1817, ,0.01,29.245,29.94,5.7,23,6.9,12.25,2013-09-07 18:17:00,2013-09-07 05:23:00,774.0,0,59.39
2013-09-08,77,71.0,74.0,8.0,66,69.0,0524,1815, ,0.0,29.295,29.98,10.5,7,11.9,9.0,2013-09-08 18:15:00,2013-09-08 05:24:00,771.0,0,76.12
