,id,pid,ms_subclass,lot_frontage,lot_area,lot_shape,utilities,lot_config,land_slope,neighborhood,house_style,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,heating_qc,electrical,1st_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,screen_porch,mo_sold,sale_type,saleprice
1760,354,527161040,bin_05,57.0,8923,3,4,Inside,3,Gilbert,SLvl,7,5,1998,1998,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,189.0,1.0,0.0,195.0,4,5,751,1382,0.0,2.0,1.0,3.0,1.0,3,7,8,1.0,3.0,BuiltIn,1998.0,3.0,396.0,3.0,3.0,2,256.0,0.0,0.0,0.0,2,WD ,177500
1761,970,923201100,bin_01,75.0,12518,3,4,Inside,3,Mitchel,1Story,5,7,1968,1968,BrkFace,182.0,3,3,CBlock,3.0,3.0,1.0,5.0,532.0,1.0,0.0,476.0,4,5,1008,1008,0.0,1.0,0.0,3.0,1.0,4,6,8,0.0,0.0,Attchd,1968.0,1.0,384.0,3.0,3.0,2,144.0,0.0,0.0,0.0,4,WD ,139500
1762,884,907420040,bin_03,85.0,11069,4,4,Corner,3,CollgCr,2Story,6,5,2007,2007,None,0.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,608.0,5,5,608,1396,0.0,2.0,1.0,3.0,1.0,4,6,8,1.0,4.0,BuiltIn,2007.0,3.0,440.0,3.0,3.0,2,100.0,36.0,0.0,0.0,7,WD ,170000
1763,1894,534403290,bin_03,80.0,8800,4,4,Inside,3,NAmes,2Story,6,7,1964,1997,BrkFace,306.0,3,4,CBlock,3.0,3.0,1.0,5.0,414.0,1.0,0.0,431.0,5,5,845,2154,0.0,2.0,1.0,5.0,1.0,3,8,8,1.0,4.0,Attchd,1964.0,2.0,539.0,3.0,3.0,2,0.0,0.0,0.0,161.0,7,WD ,224500
1764,450,528168030,bin_03,96.0,13262,3,4,Inside,3,NridgHt,2Story,8,5,2003,2004,Stone,186.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1082.0,5,5,1105,2400,0.0,3.0,1.0,4.0,1.0,4,10,8,1.0,4.0,BuiltIn,2003.0,3.0,730.0,3.0,3.0,2,114.0,40.0,0.0,0.0,6,WD ,290000
1765,2031,903450060,bin_06,0.0,7758,4,4,Corner,3,IDOTRR,1.5Fin,7,4,1931,1950,BrkFace,600.0,3,2,PConc,3.0,3.0,1.0,2.0,224.0,1.0,0.0,816.0,5,3,1226,1818,0.0,1.0,1.0,4.0,1.0,3,7,8,2.0,3.0,Detchd,1951.0,1.0,240.0,3.0,3.0,2,0.0,0.0,0.0,184.0,6,WD ,169500
1766,949,914465055,bin_01,43.0,12118,3,4,CulDSac,3,Mitchel,1Story,7,5,2004,2005,Stone,108.0,4,3,PConc,5.0,3.0,2.0,1.0,0.0,1.0,0.0,1710.0,5,5,1710,1710,0.0,2.0,0.0,3.0,1.0,4,7,8,1.0,4.0,Attchd,2004.0,3.0,550.0,3.0,3.0,2,100.0,48.0,0.0,180.0,4,WD ,240000
1767,1907,534476080,bin_01,80.0,9600,4,4,Inside,3,NAmes,1Story,5,6,1955,1955,BrkFace,176.0,3,4,CBlock,3.0,3.0,1.0,4.0,368.0,1.0,0.0,710.0,5,5,1150,1150,1.0,1.0,0.0,2.0,1.0,3,6,8,0.0,0.0,Attchd,1955.0,3.0,288.0,3.0,3.0,2,0.0,0.0,0.0,175.0,10,WD ,144000
1768,1906,534475170,bin_03,100.0,9500,4,4,Corner,3,NAmes,2Story,6,6,1964,1978,BrkCmn,272.0,3,3,CBlock,3.0,3.0,1.0,3.0,442.0,1.0,0.0,374.0,3,5,1127,1977,0.0,1.0,1.0,4.0,1.0,3,9,8,1.0,3.0,Attchd,1964.0,2.0,540.0,3.0,3.0,2,0.0,52.0,0.0,0.0,6,WD ,165000
1769,549,531452070,bin_07,50.0,7175,4,4,Inside,3,SawyerW,1Story,6,5,1990,1991,None,0.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1332.0,4,5,1332,1332,0.0,2.0,0.0,2.0,1.0,4,5,8,0.0,0.0,Attchd,1990.0,2.0,542.0,3.0,3.0,2,0.0,60.0,0.0,0.0,2,WD ,145000
1770,243,905475510,bin_01,0.0,11200,3,4,CulDSac,3,Edwards,1Story,5,3,1964,1964,None,0.0,3,2,CBlock,3.0,3.0,2.0,1.0,0.0,1.0,0.0,1250.0,5,5,1298,1298,0.0,2.0,0.0,3.0,1.0,3,5,8,0.0,0.0,Detchd,1964.0,1.0,504.0,3.0,2.0,0,0.0,144.0,0.0,0.0,6,COD,114000
1771,1697,528110070,bin_01,110.0,14226,4,4,Corner,3,NridgHt,1Story,8,5,2006,2006,BrkFace,375.0,4,3,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,1935.0,4,5,1973,1973,0.0,2.0,0.0,3.0,1.0,4,9,8,1.0,4.0,Attchd,2006.0,3.0,895.0,3.0,3.0,2,315.0,45.0,0.0,0.0,7,New,395000
1772,2365,527450010,bin_09,24.0,2760,4,4,Inside,3,BrDale,2Story,6,5,1973,1973,BrkFace,514.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,525.0,3,5,525,1092,0.0,1.0,1.0,3.0,1.0,3,6,8,0.0,0.0,Detchd,1973.0,1.0,440.0,3.0,3.0,2,0.0,0.0,0.0,0.0,12,WD ,105500
1773,310,914467040,bin_03,85.0,11050,4,4,Inside,3,Mitchel,2Story,8,5,1998,1999,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,615.0,1.0,0.0,434.0,5,5,1036,1916,1.0,2.0,1.0,3.0,1.0,4,8,8,1.0,3.0,Attchd,1998.0,1.0,741.0,3.0,3.0,2,0.0,70.0,0.0,0.0,5,WD ,254900
1774,1961,535451100,bin_01,60.0,7200,4,4,Inside,3,NAmes,1Story,5,3,1950,1950,None,0.0,3,3,CBlock,3.0,3.0,1.0,2.0,432.0,1.0,0.0,432.0,2,4,1238,1238,0.0,1.0,1.0,3.0,1.0,3,6,6,1.0,3.0,Attchd,1950.0,1.0,357.0,3.0,3.0,2,0.0,171.0,0.0,0.0,11,WD ,102000
1775,849,907194010,bin_03,79.0,12420,4,4,Inside,3,CollgCr,2Story,7,5,2001,2001,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,666.0,1.0,0.0,278.0,5,5,944,1840,1.0,2.0,1.0,3.0,1.0,4,6,8,0.0,0.0,Attchd,2001.0,2.0,622.0,3.0,3.0,2,0.0,45.0,0.0,0.0,6,WD ,230000
1776,2018,903233050,bin_04,51.0,6120,4,4,Inside,3,BrkSide,2Story,5,8,1920,2004,None,0.0,3,3,BrkTil,3.0,3.0,2.0,1.0,0.0,1.0,0.0,939.0,5,5,939,1513,0.0,1.0,1.0,4.0,1.0,3,8,8,0.0,0.0,Detchd,1933.0,1.0,180.0,2.0,2.0,0,24.0,0.0,150.0,0.0,5,WD ,137500
1777,1328,903201030,bin_02,55.0,7111,3,4,Inside,3,BrkSide,1Story,5,7,1928,1983,None,0.0,4,4,BrkTil,3.0,3.0,1.0,2.0,406.0,4.0,273.0,329.0,3,5,1143,1143,0.0,1.0,0.0,2.0,1.0,3,5,8,1.0,1.0,Detchd,1992.0,1.0,288.0,3.0,3.0,2,265.0,0.0,0.0,0.0,7,WD ,138000
1778,801,906201050,bin_05,66.0,19255,3,4,Inside,3,SawyerW,SLvl,6,5,1983,1983,BrkFace,100.0,4,3,CBlock,4.0,3.0,3.0,3.0,70.0,6.0,450.0,0.0,4,5,1338,1338,0.0,1.0,1.0,2.0,1.0,4,5,6,1.0,1.0,Attchd,1983.0,1.0,576.0,3.0,3.0,2,0.0,0.0,0.0,0.0,9,WD ,156500
1779,400,527405180,bin_01,70.0,8120,4,4,Inside,3,NAmes,1Story,4,7,1970,1970,None,0.0,3,4,CBlock,3.0,3.0,1.0,5.0,191.0,1.0,0.0,673.0,5,5,864,864,0.0,1.0,0.0,3.0,1.0,3,5,8,0.0,0.0,Detchd,1994.0,1.0,463.0,3.0,3.0,2,0.0,0.0,0.0,0.0,7,WD ,124500
1780,1650,527325110,bin_03,92.0,11952,4,4,Inside,3,NWAmes,2Story,7,6,1977,1977,None,0.0,3,3,CBlock,4.0,3.0,1.0,1.0,0.0,1.0,0.0,808.0,3,5,1161,1969,0.0,2.0,1.0,3.0,1.0,3,8,8,1.0,4.0,Attchd,1977.0,2.0,534.0,3.0,3.0,2,0.0,0.0,0.0,276.0,11,WD ,190000
1781,1084,528228465,bin_01,43.0,3182,4,4,Inside,3,Blmngtn,1Story,7,5,2007,2007,BrkFace,16.0,4,3,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,1266.0,5,5,1266,1266,0.0,2.0,0.0,2.0,1.0,4,6,8,1.0,4.0,Attchd,2007.0,3.0,388.0,3.0,3.0,2,100.0,16.0,0.0,0.0,3,WD ,159895
1782,1522,909250040,bin_04,51.0,9842,4,4,Inside,3,SWISU,2Story,5,6,1921,1998,None,0.0,3,3,BrkTil,3.0,2.0,1.0,1.0,0.0,1.0,0.0,612.0,5,5,990,2601,0.0,3.0,1.0,4.0,1.0,3,8,8,0.0,0.0,BuiltIn,1998.0,2.0,621.0,3.0,3.0,2,183.0,0.0,301.0,0.0,5,WD ,189000
1783,2496,532378130,bin_01,0.0,8020,3,4,Inside,3,Sawyer,1Story,5,6,1964,1964,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,644.0,1.0,0.0,268.0,3,5,912,912,0.0,1.0,0.0,3.0,1.0,3,6,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,4,WD ,124000
1784,220,905103060,bin_01,0.0,11341,3,4,Inside,3,Sawyer,1Story,5,6,1957,1996,BrkFace,180.0,3,3,CBlock,4.0,3.0,1.0,5.0,1302.0,1.0,0.0,90.0,3,5,1392,1392,1.0,1.0,1.0,3.0,1.0,3,5,5,1.0,4.0,Detchd,1957.0,1.0,528.0,3.0,3.0,2,0.0,0.0,0.0,95.0,5,WD ,121500
1785,1254,535354200,bin_06,76.0,12436,4,4,Inside,3,NAmes,1Story,5,5,1957,1957,None,0.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1824.0,2,4,1824,1824,0.0,2.0,0.0,5.0,2.0,3,9,8,0.0,0.0,Detchd,1958.0,1.0,484.0,3.0,3.0,2,0.0,0.0,0.0,0.0,1,WD ,146000
1786,1443,907196040,bin_03,75.0,12192,3,4,Inside,3,CollgCr,2Story,7,5,2000,2001,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,663.0,1.0,0.0,265.0,5,5,928,1823,1.0,2.0,1.0,3.0,1.0,4,6,8,0.0,0.0,Attchd,2000.0,2.0,626.0,3.0,3.0,2,192.0,36.0,0.0,0.0,5,WD ,235000
1787,2885,911370530,bin_07,44.0,3842,3,4,Inside,2,Crawfor,1Story,8,5,2004,2005,Stone,186.0,4,3,PConc,5.0,3.0,4.0,6.0,1564.0,1.0,0.0,30.0,5,5,1646,1646,1.0,2.0,0.0,2.0,1.0,4,5,8,1.0,4.0,Attchd,2004.0,3.0,525.0,3.0,3.0,2,128.0,53.0,0.0,155.0,12,WD ,300000
1788,2920,923228260,bin_09,21.0,1936,4,4,Inside,3,MeadowV,2Story,4,7,1970,1970,None,0.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,546.0,4,5,546,1092,0.0,1.0,1.0,3.0,1.0,3,5,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,6,WD ,90500
1789,1197,534225120,bin_06,74.0,13101,3,4,Inside,3,NAmes,1Story,5,5,1965,1965,BrkFace,108.0,3,3,CBlock,3.0,3.0,1.0,2.0,231.0,1.0,0.0,1497.0,3,5,1728,1728,0.0,2.0,0.0,6.0,2.0,3,10,8,0.0,0.0,Detchd,1987.0,1.0,576.0,3.0,3.0,2,0.0,0.0,0.0,0.0,11,WD ,142600
1790,848,907192090,bin_01,67.0,9808,3,4,Inside,3,CollgCr,1Story,7,5,2002,2002,BrkFace,110.0,4,3,PConc,4.0,3.0,1.0,6.0,788.0,1.0,0.0,785.0,5,5,1573,1573,1.0,2.0,0.0,3.0,1.0,4,6,8,0.0,0.0,Attchd,2002.0,2.0,544.0,3.0,3.0,2,0.0,72.0,0.0,0.0,3,WD ,227000
1791,926,909279010,bin_06,0.0,8145,3,4,Corner,3,Crawfor,2.5Unf,7,6,1940,1950,None,0.0,3,3,BrkTil,3.0,3.0,1.0,2.0,246.0,1.0,0.0,674.0,5,5,1240,2480,0.0,2.0,1.0,5.0,2.0,3,13,8,2.0,4.0,Detchd,1940.0,1.0,400.0,3.0,3.0,2,0.0,0.0,57.0,0.0,7,WD ,205000
1792,2158,907295040,bin_01,73.0,17227,2,4,CulDSac,2,CollgCr,1Story,8,5,1999,2000,BrkFace,158.0,4,3,PConc,4.0,3.0,4.0,6.0,915.0,1.0,0.0,426.0,5,5,1341,1341,1.0,1.0,1.0,1.0,1.0,4,5,8,1.0,3.0,Attchd,1999.0,2.0,482.0,3.0,3.0,2,240.0,84.0,0.0,0.0,1,WD ,246900
1793,1555,911102090,bin_04,60.0,5280,4,4,Corner,3,IDOTRR,2Story,4,7,1895,1950,None,0.0,3,3,Stone,1.0,2.0,1.0,1.0,0.0,1.0,0.0,173.0,5,5,825,1361,0.0,1.0,0.0,2.0,1.0,3,6,8,0.0,0.0,Detchd,1895.0,1.0,185.0,2.0,3.0,2,0.0,123.0,0.0,0.0,7,WD ,89000
1794,278,908102300,bin_06,89.0,11792,4,4,Inside,3,Edwards,1.5Fin,4,5,1948,1950,None,0.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,744.0,5,3,792,1120,0.0,1.0,0.0,2.0,1.0,2,5,8,0.0,0.0,Detchd,1956.0,1.0,480.0,3.0,2.0,1,0.0,0.0,0.0,160.0,6,WD ,64000
1795,2522,533253160,bin_07,40.0,3876,3,4,Inside,3,Greens,1Story,8,5,1978,1978,None,0.0,4,3,CBlock,4.0,3.0,4.0,6.0,652.0,3.0,526.0,48.0,3,5,1226,1226,1.0,1.0,0.0,1.0,1.0,4,4,8,1.0,3.0,Attchd,1978.0,3.0,484.0,3.0,3.0,2,133.0,60.0,0.0,0.0,7,WD ,170000
1796,434,528110090,bin_03,107.0,13891,4,4,Inside,3,NridgHt,2Story,9,5,2008,2009,Stone,424.0,5,3,PConc,5.0,3.0,4.0,1.0,0.0,1.0,0.0,1734.0,5,5,1734,2822,0.0,3.0,1.0,4.0,1.0,5,12,8,1.0,4.0,BuiltIn,2009.0,2.0,1020.0,3.0,3.0,2,52.0,170.0,0.0,192.0,1,New,582933
1797,2683,903234030,bin_02,50.0,6000,4,4,Inside,3,OldTown,1Story,6,6,1925,1980,None,0.0,3,4,BrkTil,3.0,3.0,1.0,4.0,397.0,1.0,0.0,706.0,4,5,1103,1103,0.0,1.0,0.0,2.0,1.0,4,5,8,1.0,4.0,Detchd,1976.0,1.0,440.0,3.0,3.0,2,166.0,120.0,0.0,0.0,7,WD ,110500
1798,2173,908127070,bin_01,80.0,8240,4,4,Inside,3,Edwards,1Story,6,6,1960,1960,Stone,198.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1179.0,4,5,1179,1179,0.0,1.0,0.0,2.0,1.0,3,5,6,0.0,0.0,Attchd,1960.0,3.0,622.0,3.0,3.0,1,0.0,0.0,0.0,0.0,6,WD ,110000
1799,894,908201040,bin_01,50.0,9405,4,4,Inside,3,Edwards,1Story,5,9,1947,2008,None,0.0,3,5,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,698.0,5,5,698,698,0.0,1.0,0.0,2.0,1.0,3,4,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,0.0,200.0,0.0,0.0,6,WD ,118000
1800,1066,528170070,bin_03,85.0,10625,4,4,Inside,3,NridgHt,2Story,7,5,2003,2004,BrkFace,292.0,4,3,PConc,4.0,3.0,1.0,6.0,866.0,1.0,0.0,132.0,5,5,1006,2046,1.0,2.0,1.0,3.0,1.0,4,8,8,1.0,4.0,BuiltIn,2003.0,2.0,871.0,3.0,3.0,2,320.0,62.0,0.0,0.0,8,WD ,284000
1801,1261,535402120,bin_03,70.0,9247,3,4,Inside,3,NAmes,2Story,6,6,1962,1962,BrkFace,318.0,3,3,CBlock,3.0,3.0,1.0,3.0,319.0,1.0,0.0,539.0,5,5,858,1716,0.0,1.0,1.0,4.0,1.0,3,8,8,1.0,4.0,Attchd,1962.0,3.0,490.0,3.0,3.0,2,0.0,84.0,0.0,120.0,3,WD ,171000
1802,537,531369010,bin_03,96.0,10628,3,4,Corner,3,SawyerW,2Story,7,5,2004,2004,None,0.0,4,3,PConc,4.0,3.0,4.0,1.0,0.0,1.0,0.0,835.0,5,5,871,1812,0.0,2.0,1.0,3.0,1.0,4,8,8,0.0,0.0,BuiltIn,2004.0,2.0,478.0,3.0,3.0,2,146.0,91.0,0.0,0.0,1,WD ,193000
1803,2301,923275010,bin_01,0.0,11000,2,4,Corner,3,Mitchel,1Story,5,6,1976,2003,None,0.0,3,3,PConc,4.0,3.0,1.0,2.0,1090.0,1.0,0.0,0.0,3,5,1178,1178,1.0,1.0,1.0,3.0,1.0,3,6,8,0.0,0.0,Attchd,1976.0,1.0,502.0,3.0,3.0,2,0.0,44.0,0.0,88.0,6,WD ,135000
1804,2854,909253080,bin_04,54.0,9399,4,4,Inside,3,Crawfor,2.5Unf,7,8,1919,1950,None,0.0,3,3,BrkTil,3.0,3.0,2.0,1.0,0.0,1.0,0.0,818.0,3,5,818,1636,0.0,1.0,1.0,4.0,1.0,4,7,8,1.0,4.0,Detchd,1919.0,1.0,288.0,2.0,3.0,0,0.0,0.0,212.0,0.0,9,WD ,167000
1805,2649,902128020,bin_01,60.0,7200,4,4,Inside,3,OldTown,1Story,4,5,1950,1950,None,0.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,576.0,5,5,864,864,0.0,1.0,0.0,2.0,1.0,3,5,8,0.0,0.0,Detchd,1952.0,2.0,528.0,3.0,3.0,2,0.0,0.0,0.0,115.0,8,COD,105000
1806,2776,907180120,bin_01,78.0,10264,3,4,Inside,3,CollgCr,1Story,7,5,1999,1999,BrkFace,183.0,4,3,PConc,4.0,3.0,3.0,5.0,1162.0,1.0,0.0,426.0,5,5,1588,1588,0.0,2.0,0.0,3.0,1.0,4,6,8,0.0,0.0,Attchd,1999.0,2.0,472.0,3.0,3.0,2,158.0,29.0,0.0,0.0,8,WD ,214000
1807,2403,528172150,bin_03,0.0,13215,3,4,Corner,3,NridgHt,2Story,8,5,2004,2004,BrkFace,112.0,4,3,PConc,4.0,3.0,1.0,6.0,994.0,1.0,0.0,426.0,5,5,1426,1914,1.0,2.0,1.0,3.0,1.0,4,9,8,1.0,3.0,BuiltIn,2004.0,2.0,746.0,3.0,3.0,2,168.0,127.0,0.0,0.0,2,WD ,279000
1808,2355,527375160,bin_05,81.0,10530,4,4,Inside,3,NWAmes,SLvl,6,6,1975,2000,BrkFace,248.0,3,3,CBlock,3.0,2.0,1.0,5.0,548.0,1.0,0.0,127.0,3,5,1109,1875,0.0,3.0,0.0,3.0,1.0,4,8,8,1.0,3.0,Attchd,1975.0,2.0,485.0,3.0,3.0,2,48.0,28.0,0.0,0.0,6,WD ,184500
1809,1983,902201130,bin_06,50.0,6000,4,4,Inside,3,OldTown,1.5Fin,3,7,1948,2002,None,0.0,3,4,CBlock,3.0,3.0,1.0,5.0,331.0,1.0,0.0,318.0,5,5,679,1183,0.0,1.0,1.0,2.0,1.0,3,6,8,0.0,0.0,Detchd,1981.0,1.0,308.0,3.0,3.0,2,0.0,176.0,0.0,0.0,6,WD ,120000
1810,547,531450120,bin_03,70.0,7703,4,4,Inside,3,SawyerW,2Story,6,6,1992,1992,None,0.0,4,4,PConc,4.0,4.0,1.0,6.0,52.0,3.0,364.0,400.0,5,5,833,1730,0.0,2.0,1.0,3.0,1.0,4,6,8,0.0,0.0,Attchd,1992.0,2.0,528.0,3.0,3.0,2,0.0,91.0,0.0,168.0,11,WD ,171500
1811,1842,533208070,bin_09,35.0,4251,3,4,Inside,3,Somerst,2Story,7,5,2006,2007,None,0.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,625.0,5,5,625,1250,0.0,2.0,1.0,2.0,1.0,4,5,8,0.0,0.0,Detchd,2006.0,2.0,528.0,3.0,3.0,2,0.0,54.0,0.0,0.0,6,New,164700
1812,2748,906204180,bin_03,88.0,12128,3,4,Inside,3,SawyerW,2Story,6,4,1989,1989,BrkFace,232.0,4,3,CBlock,4.0,3.0,1.0,5.0,549.0,1.0,0.0,319.0,5,5,1313,2559,0.0,2.0,1.0,4.0,1.0,5,9,8,1.0,3.0,Attchd,1989.0,2.0,506.0,3.0,3.0,2,0.0,245.0,0.0,168.0,11,WD ,209000
1813,2425,528228430,bin_07,0.0,3072,4,4,Inside,3,Blmngtn,1Story,7,5,2004,2004,BrkFace,18.0,4,3,PConc,4.0,3.0,1.0,6.0,1059.0,1.0,0.0,306.0,5,5,1548,1548,1.0,2.0,0.0,2.0,1.0,4,7,8,1.0,3.0,Attchd,2004.0,3.0,388.0,3.0,3.0,2,143.0,20.0,0.0,0.0,9,WD ,225000
1814,2837,908227040,bin_06,58.0,8410,4,4,FR2,3,Edwards,1.5Fin,5,3,1910,1996,None,0.0,3,2,PConc,3.0,3.0,1.0,1.0,0.0,1.0,0.0,658.0,3,5,658,1184,0.0,1.0,0.0,5.0,1.0,3,8,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,151.0,0.0,0.0,5,WD ,81000
1815,2456,528429100,bin_01,49.0,15218,3,4,CulDSac,3,Somerst,1Story,8,5,2006,2006,0,0.0,4,3,PConc,5.0,4.0,1.0,6.0,1562.0,1.0,0.0,108.0,5,5,1670,1670,1.0,2.0,1.0,2.0,1.0,4,6,8,1.0,4.0,Attchd,2006.0,2.0,928.0,3.0,3.0,2,0.0,240.0,200.0,0.0,9,New,336820
1816,2114,906402070,bin_03,0.0,14364,3,4,Inside,2,SawyerW,2Story,7,5,1988,1989,BrkFace,128.0,4,3,CBlock,4.0,3.0,4.0,6.0,1065.0,1.0,0.0,92.0,5,5,1180,2062,1.0,2.0,1.0,3.0,1.0,3,7,8,1.0,4.0,Attchd,1988.0,3.0,454.0,3.0,3.0,2,60.0,55.0,0.0,154.0,4,WD ,277000
1817,1890,534278190,bin_01,70.0,8680,4,4,Inside,3,NAmes,1Story,5,7,1960,1960,None,0.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,894.0,3,5,894,894,0.0,1.0,0.0,3.0,1.0,3,5,8,0.0,0.0,Detchd,1965.0,1.0,312.0,3.0,3.0,2,0.0,0.0,0.0,0.0,1,WD ,117600
1818,621,534477110,bin_06,80.0,9600,4,4,Inside,3,NAmes,1.5Fin,6,8,1950,2005,None,0.0,3,4,CBlock,3.0,3.0,1.0,4.0,120.0,1.0,0.0,736.0,5,5,1112,1668,0.0,1.0,1.0,3.0,1.0,3,6,6,0.0,0.0,Attchd,1950.0,1.0,271.0,3.0,3.0,2,0.0,0.0,0.0,0.0,9,WD ,140000
1819,1427,906412050,bin_01,91.0,11778,4,4,Inside,3,CollgCr,1Story,9,5,2008,2008,Stone,402.0,5,3,PConc,5.0,3.0,3.0,6.0,1153.0,1.0,0.0,598.0,5,5,1766,1766,1.0,2.0,1.0,3.0,1.0,5,8,8,2.0,4.0,Attchd,2008.0,3.0,874.0,3.0,3.0,2,216.0,36.0,0.0,0.0,12,New,395039
1820,1728,528218010,bin_03,59.0,15810,3,4,Inside,3,Gilbert,2Story,6,5,2007,2007,0,0.0,4,3,CBlock,4.0,3.0,1.0,1.0,0.0,1.0,0.0,768.0,5,5,768,1496,0.0,3.0,0.0,3.0,1.0,4,7,8,0.0,0.0,Attchd,2007.0,1.0,572.0,3.0,3.0,2,100.0,0.0,0.0,0.0,5,New,181755
1821,2472,531367010,bin_01,91.0,11024,3,4,Corner,3,SawyerW,1Story,7,5,2005,2006,BrkFace,118.0,4,3,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,1400.0,5,5,1400,1400,0.0,2.0,0.0,3.0,1.0,4,6,8,0.0,0.0,Attchd,2005.0,2.0,612.0,3.0,3.0,2,144.0,55.0,0.0,0.0,10,New,186800
1822,610,534402170,bin_03,0.0,8970,3,4,Corner,3,NAmes,2Story,5,6,1965,1965,None,0.0,3,4,CBlock,3.0,3.0,1.0,5.0,388.0,1.0,0.0,356.0,3,5,825,2140,0.0,2.0,1.0,4.0,1.0,3,7,8,1.0,3.0,Attchd,1965.0,3.0,549.0,3.0,3.0,2,0.0,40.0,264.0,0.0,6,WD ,177500
1823,1950,535379060,bin_02,60.0,10800,4,4,Inside,3,OldTown,1Story,4,6,1927,2007,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,656.0,3,5,968,968,0.0,2.0,0.0,4.0,1.0,3,5,8,0.0,0.0,Detchd,1928.0,1.0,216.0,2.0,2.0,2,0.0,0.0,0.0,0.0,8,WD ,64500
1824,94,533205060,bin_07,25.0,4835,3,4,CulDSac,3,Somerst,1Story,7,5,2004,2005,None,0.0,4,3,PConc,5.0,3.0,3.0,6.0,1298.0,1.0,0.0,190.0,5,5,1488,1488,1.0,2.0,0.0,2.0,1.0,4,6,8,1.0,4.0,Attchd,2004.0,3.0,506.0,3.0,3.0,2,168.0,50.0,0.0,0.0,3,WD ,260000
1825,1745,528228555,bin_01,53.0,3710,4,4,Inside,3,Blmngtn,1Story,7,5,2007,2007,BrkFace,16.0,4,3,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,1266.0,5,5,1266,1266,0.0,2.0,0.0,2.0,1.0,4,6,8,1.0,4.0,Attchd,2007.0,3.0,388.0,3.0,3.0,2,100.0,16.0,0.0,0.0,8,New,185485
1826,744,903231130,bin_02,51.0,6120,4,4,Corner,3,BrkSide,1Story,5,7,1931,1993,None,0.0,3,3,BrkTil,3.0,3.0,1.0,4.0,209.0,1.0,0.0,506.0,3,4,875,875,1.0,1.0,0.0,2.0,1.0,3,5,8,0.0,0.0,Detchd,1931.0,1.0,180.0,2.0,3.0,2,48.0,0.0,0.0,0.0,11,WD ,105000
1827,1859,533254100,bin_05,80.0,9600,4,4,FR2,3,Veenker,SLvl,6,7,1976,1994,BrkFace,360.0,4,4,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,528.0,5,5,1094,1855,0.0,2.0,1.0,3.0,1.0,3,7,8,1.0,3.0,Attchd,1976.0,2.0,512.0,3.0,3.0,2,113.0,100.0,0.0,0.0,8,WD ,187000
1828,2343,527301010,bin_01,91.0,14145,4,4,Corner,3,NWAmes,1Story,7,7,1984,1998,None,0.0,4,3,CBlock,4.0,3.0,2.0,5.0,213.0,1.0,0.0,995.0,5,5,1621,1621,1.0,2.0,0.0,3.0,1.0,4,8,8,0.0,0.0,Attchd,1984.0,2.0,440.0,3.0,3.0,2,108.0,45.0,0.0,0.0,5,WD ,202500
