,Trap,Latitude,Longitude,WnvPresent,Tavg,Depart,DewPoint,WetBulb,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Heat/Cool,SunHours,isRainy,Humidity,Year,Month,Week,DewPoint_Roll22Lag1,WetBulb_Roll16Lag7,AvgSpeed_Roll22Lag5,Humidity_Roll16Lag1,isRainy_Roll6Lag21,PrecipTotal_Roll1Lag5,ResultSpeed_Roll23Lag5,AvgSpeed_Roll22Lag5,Heat/Cool_Roll12Lag12,Tavg_Roll12Lag12,Precip_X_DewPointRL,Precip_X_WetBulbRL,Precip_X_TavgRL,Precip_X_ResultDir,Precip_X_Latitude,Precip_X_Longitude,Species_1.0,Species_2.0,Species_3.0
5265,T900,41.974689,-87.890615,0,84.75,16.0,69,74.0,518,1826,0.0,29.21,29.89,4.9,22,7.4,19.75,788.0,0,59.33,2011,9,35,60.5,64.9375,6.895454545454542,65.8337499999999,0.3333333333333333,0.0,5.191304347826087,6.895454545454542,7.354166666666667,72.35416666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
5266,T903,41.957799,-87.930995,0,84.75,16.0,69,74.0,518,1826,0.0,29.21,29.89,4.9,22,7.4,19.75,788.0,0,59.33,2011,9,35,60.5,64.9375,6.895454545454542,65.8337499999999,0.3333333333333333,0.0,5.191304347826087,6.895454545454542,7.354166666666667,72.35416666666667,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
5267,T094,41.720848,-87.666014,0,84.75,16.0,69,74.0,518,1826,0.0,29.21,29.89,4.9,22,7.4,19.75,788.0,0,59.33,2011,9,35,60.5,64.9375,6.895454545454542,65.8337499999999,0.3333333333333333,0.0,5.191304347826087,6.895454545454542,7.354166666666667,72.35416666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
5268,T102,41.750498,-87.605294,0,84.75,16.0,69,74.0,518,1826,0.0,29.21,29.89,4.9,22,7.4,19.75,788.0,0,59.33,2011,9,35,60.5,64.9375,6.895454545454542,65.8337499999999,0.3333333333333333,0.0,5.191304347826087,6.895454545454542,7.354166666666667,72.35416666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
5269,T160,41.903002,-87.68826700000002,0,84.75,16.0,69,74.0,518,1826,0.0,29.21,29.89,4.9,22,7.4,19.75,788.0,0,59.33,2011,9,35,60.5,64.9375,6.895454545454542,65.8337499999999,0.3333333333333333,0.0,5.191304347826087,6.895454545454542,7.354166666666667,72.35416666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
5270,T226,41.793818,-87.654234,0,84.75,16.0,69,74.0,518,1826,0.0,29.21,29.89,4.9,22,7.4,19.75,788.0,0,59.33,2011,9,35,60.5,64.9375,6.895454545454542,65.8337499999999,0.3333333333333333,0.0,5.191304347826087,6.895454545454542,7.354166666666667,72.35416666666667,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
5271,T226,41.793818,-87.654234,0,84.75,16.0,69,74.0,518,1826,0.0,29.21,29.89,4.9,22,7.4,19.75,788.0,0,59.33,2011,9,35,60.5,64.9375,6.895454545454542,65.8337499999999,0.3333333333333333,0.0,5.191304347826087,6.895454545454542,7.354166666666667,72.35416666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
5272,T090,41.868077,-87.666901,0,84.75,16.0,69,74.0,518,1826,0.0,29.21,29.89,4.9,22,7.4,19.75,788.0,0,59.33,2011,9,35,60.5,64.9375,6.895454545454542,65.8337499999999,0.3333333333333333,0.0,5.191304347826087,6.895454545454542,7.354166666666667,72.35416666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
5273,T158,41.682587,-87.707973,1,84.75,16.0,69,74.0,518,1826,0.0,29.21,29.89,4.9,22,7.4,19.75,788.0,0,59.33,2011,9,35,60.5,64.9375,6.895454545454542,65.8337499999999,0.3333333333333333,0.0,5.191304347826087,6.895454545454542,7.354166666666667,72.35416666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
5274,T115,41.673408,-87.599862,0,84.75,16.0,69,74.0,518,1826,0.0,29.21,29.89,4.9,22,7.4,19.75,788.0,0,59.33,2011,9,35,60.5,64.9375,6.895454545454542,65.8337499999999,0.3333333333333333,0.0,5.191304347826087,6.895454545454542,7.354166666666667,72.35416666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
5275,T903,41.957799,-87.930995,0,84.75,16.0,69,74.0,518,1826,0.0,29.21,29.89,4.9,22,7.4,19.75,788.0,0,59.33,2011,9,35,60.5,64.9375,6.895454545454542,65.8337499999999,0.3333333333333333,0.0,5.191304347826087,6.895454545454542,7.354166666666667,72.35416666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
5276,T128,41.704572,-87.56566600000002,0,84.75,16.0,69,74.0,518,1826,0.0,29.21,29.89,4.9,22,7.4,19.75,788.0,0,59.33,2011,9,35,60.5,64.9375,6.895454545454542,65.8337499999999,0.3333333333333333,0.0,5.191304347826087,6.895454545454542,7.354166666666667,72.35416666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
5277,T115,41.673408,-87.599862,0,84.75,16.0,69,74.0,518,1826,0.0,29.21,29.89,4.9,22,7.4,19.75,788.0,0,59.33,2011,9,35,60.5,64.9375,6.895454545454542,65.8337499999999,0.3333333333333333,0.0,5.191304347826087,6.895454545454542,7.354166666666667,72.35416666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
5278,T160,41.903002,-87.68826700000002,0,84.75,16.0,69,74.0,518,1826,0.0,29.21,29.89,4.9,22,7.4,19.75,788.0,0,59.33,2011,9,35,60.5,64.9375,6.895454545454542,65.8337499999999,0.3333333333333333,0.0,5.191304347826087,6.895454545454542,7.354166666666667,72.35416666666667,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
5279,T128,41.704572,-87.56566600000002,0,84.75,16.0,69,74.0,518,1826,0.0,29.21,29.89,4.9,22,7.4,19.75,788.0,0,59.33,2011,9,35,60.5,64.9375,6.895454545454542,65.8337499999999,0.3333333333333333,0.0,5.191304347826087,6.895454545454542,7.354166666666667,72.35416666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
5280,T071,41.781416,-87.77653199999997,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
5281,T089,41.723195,-87.64997,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
5282,T102,41.750498,-87.605294,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
5283,T077,41.778748,-87.586427,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
5284,T156,41.772846,-87.740029,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
5285,T138,41.72646500000001,-87.585413,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
5286,T079,41.766202,-87.562889,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,0
5287,T100,41.717753,-87.531657,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
5288,T157,41.825902,-87.667827,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
5289,T088,41.869107,-87.69629300000003,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
5290,T135,41.662014,-87.72460799999998,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
5291,T155,41.776156,-87.778927,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
5292,T103,41.702724,-87.536497,1,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
5293,T086,41.688324,-87.676709,1,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
5294,T161,41.719059,-87.675088,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
5295,T114,41.798697,-87.736812,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
5296,T079,41.766202,-87.562889,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
5297,T089,41.723195,-87.64997,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
5298,T107,41.729669,-87.582699,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
5299,T075,41.799282,-87.585487,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
5300,T135,41.662014,-87.72460799999998,1,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
5301,T114,41.798697,-87.736812,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
5302,T114,41.798697,-87.736812,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
5303,T138,41.72646500000001,-87.585413,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
5304,T162,41.725517,-87.61425799999998,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
5305,T160,41.903002,-87.68826700000002,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
5306,T100,41.717753,-87.531657,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
5307,T086,41.688324,-87.676709,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
5308,T156,41.772846,-87.740029,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
5309,T091,41.862292,-87.64886,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
5310,T158,41.682587,-87.707973,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
5311,T088,41.869107,-87.69629300000003,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
5312,T103,41.702724,-87.536497,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
5313,T096,41.731922,-87.677512,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
5314,T097,41.644612,-87.60449799999998,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
5315,T073,41.773215,-87.60088,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
5316,T079,41.766202,-87.562889,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
5317,T155,41.776156,-87.778927,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
5318,T085,41.721474,-87.648064,1,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
5319,T102,41.750498,-87.605294,0,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
5320,T096,41.731922,-87.677512,1,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
5321,T074,41.822536,-87.66634300000003,1,79.5,11.0,63,69.0,521,1821,0.0,29.275,29.96,6.4,19,6.5,14.5,780.0,1,57.12,2007,9,36,61.86363636363637,67.125,7.05,67.07062500000002,0.5,0.0,5.000000000000002,7.05,8.229166666666666,73.22916666666667,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
5322,T096,41.731922,-87.677512,0,56.5,-9.0,48,51.0,417,1923,0.42,29.130000000000006,29.79,5.2,5,7.6,-8.5,906.0,1,73.14,2007,6,23,50.0,54.875,10.272727272727273,59.01250000000002,0.16666666666666666,0.010000000000000035,8.45652173913044,10.272727272727273,-0.5833333333333334,64.41666666666667,21.0,23.0475,27.055,2.1,17.52740724,-36.82455503999999,0,0,1
5323,T002,41.95469,-87.800991,0,56.5,-9.0,48,51.0,417,1923,0.42,29.130000000000006,29.79,5.2,5,7.6,-8.5,906.0,1,73.14,2007,6,23,50.0,54.875,10.272727272727273,59.01250000000002,0.16666666666666666,0.010000000000000035,8.45652173913044,10.272727272727273,-0.5833333333333334,64.41666666666667,21.0,23.0475,27.055,2.1,17.620969799999997,-36.876416219999996,0,1,0
5324,T049,41.896282,-87.655232,0,56.5,-9.0,48,51.0,417,1923,0.42,29.130000000000006,29.79,5.2,5,7.6,-8.5,906.0,1,73.14,2007,6,23,50.0,54.875,10.272727272727273,59.01250000000002,0.16666666666666666,0.010000000000000035,8.45652173913044,10.272727272727273,-0.5833333333333334,64.41666666666667,21.0,23.0475,27.055,2.1,17.59643844,-36.81519744,1,0,0
5325,T145,41.878114,-87.629798,0,56.5,-9.0,48,51.0,417,1923,0.42,29.130000000000006,29.79,5.2,5,7.6,-8.5,906.0,1,73.14,2007,6,23,50.0,54.875,10.272727272727273,59.01250000000002,0.16666666666666666,0.010000000000000035,8.45652173913044,10.272727272727273,-0.5833333333333334,64.41666666666667,21.0,23.0475,27.055,2.1,17.588807879999997,-36.804515159999994,1,0,0
5326,T141,41.961743,-87.76007,0,56.5,-9.0,48,51.0,417,1923,0.42,29.130000000000006,29.79,5.2,5,7.6,-8.5,906.0,1,73.14,2007,6,23,50.0,54.875,10.272727272727273,59.01250000000002,0.16666666666666666,0.010000000000000035,8.45652173913044,10.272727272727273,-0.5833333333333334,64.41666666666667,21.0,23.0475,27.055,2.1,17.623932059999998,-36.8592294,0,0,1
5327,T146,41.958271,-87.702575,0,56.5,-9.0,48,51.0,417,1923,0.42,29.130000000000006,29.79,5.2,5,7.6,-8.5,906.0,1,73.14,2007,6,23,50.0,54.875,10.272727272727273,59.01250000000002,0.16666666666666666,0.010000000000000035,8.45652173913044,10.272727272727273,-0.5833333333333334,64.41666666666667,21.0,23.0475,27.055,2.1,17.62247382,-36.835081499999994,0,0,1
5328,T151,41.916265,-87.800515,0,56.5,-9.0,48,51.0,417,1923,0.42,29.130000000000006,29.79,5.2,5,7.6,-8.5,906.0,1,73.14,2007,6,23,50.0,54.875,10.272727272727273,59.01250000000002,0.16666666666666666,0.010000000000000035,8.45652173913044,10.272727272727273,-0.5833333333333334,64.41666666666667,21.0,23.0475,27.055,2.1,17.6048313,-36.8762163,0,0,1
5329,T016,42.011601,-87.81150600000002,0,56.5,-9.0,48,51.0,417,1923,0.42,29.130000000000006,29.79,5.2,5,7.6,-8.5,906.0,1,73.14,2007,6,23,50.0,54.875,10.272727272727273,59.01250000000002,0.16666666666666666,0.010000000000000035,8.45652173913044,10.272727272727273,-0.5833333333333334,64.41666666666667,21.0,23.0475,27.055,2.1,17.64487242,-36.880832520000006,1,0,0
5330,T146,41.958271,-87.702575,0,56.5,-9.0,48,51.0,417,1923,0.42,29.130000000000006,29.79,5.2,5,7.6,-8.5,906.0,1,73.14,2007,6,23,50.0,54.875,10.272727272727273,59.01250000000002,0.16666666666666666,0.010000000000000035,8.45652173913044,10.272727272727273,-0.5833333333333334,64.41666666666667,21.0,23.0475,27.055,2.1,17.62247382,-36.835081499999994,1,0,0
5331,T096,41.731922,-87.677512,0,56.5,-9.0,48,51.0,417,1923,0.42,29.130000000000006,29.79,5.2,5,7.6,-8.5,906.0,1,73.14,2007,6,23,50.0,54.875,10.272727272727273,59.01250000000002,0.16666666666666666,0.010000000000000035,8.45652173913044,10.272727272727273,-0.5833333333333334,64.41666666666667,21.0,23.0475,27.055,2.1,17.52740724,-36.82455503999999,1,0,0
5332,T002,41.95469,-87.800991,0,56.5,-9.0,48,51.0,417,1923,0.42,29.130000000000006,29.79,5.2,5,7.6,-8.5,906.0,1,73.14,2007,6,23,50.0,54.875,10.272727272727273,59.01250000000002,0.16666666666666666,0.010000000000000035,8.45652173913044,10.272727272727273,-0.5833333333333334,64.41666666666667,21.0,23.0475,27.055,2.1,17.620969799999997,-36.876416219999996,0,0,1
5333,T142,41.953067,-87.776792,0,56.5,-9.0,48,51.0,417,1923,0.42,29.130000000000006,29.79,5.2,5,7.6,-8.5,906.0,1,73.14,2007,6,23,50.0,54.875,10.272727272727273,59.01250000000002,0.16666666666666666,0.010000000000000035,8.45652173913044,10.272727272727273,-0.5833333333333334,64.41666666666667,21.0,23.0475,27.055,2.1,17.62028814,-36.86625264,0,0,1
5334,T015,41.974089,-87.824812,0,56.5,-9.0,48,51.0,417,1923,0.42,29.130000000000006,29.79,5.2,5,7.6,-8.5,906.0,1,73.14,2007,6,23,50.0,54.875,10.272727272727273,59.01250000000002,0.16666666666666666,0.010000000000000035,8.45652173913044,10.272727272727273,-0.5833333333333334,64.41666666666667,21.0,23.0475,27.055,2.1,17.62911738,-36.886421039999995,0,0,1
5335,T135,41.662014,-87.72460799999998,0,56.5,-9.0,48,51.0,417,1923,0.42,29.130000000000006,29.79,5.2,5,7.6,-8.5,906.0,1,73.14,2007,6,23,50.0,54.875,10.272727272727273,59.01250000000002,0.16666666666666666,0.010000000000000035,8.45652173913044,10.272727272727273,-0.5833333333333334,64.41666666666667,21.0,23.0475,27.055,2.1,17.49804588,-36.84433535999999,0,1,0
5336,T143,41.999129,-87.795585,0,56.5,-9.0,48,51.0,417,1923,0.42,29.130000000000006,29.79,5.2,5,7.6,-8.5,906.0,1,73.14,2007,6,23,50.0,54.875,10.272727272727273,59.01250000000002,0.16666666666666666,0.010000000000000035,8.45652173913044,10.272727272727273,-0.5833333333333334,64.41666666666667,21.0,23.0475,27.055,2.1,17.63963418,-36.8741457,0,0,1
5337,T153,41.907645,-87.760886,0,56.5,-9.0,48,51.0,417,1923,0.42,29.130000000000006,29.79,5.2,5,7.6,-8.5,906.0,1,73.14,2007,6,23,50.0,54.875,10.272727272727273,59.01250000000002,0.16666666666666666,0.010000000000000035,8.45652173913044,10.272727272727273,-0.5833333333333334,64.41666666666667,21.0,23.0475,27.055,2.1,17.6012109,-36.859572119999996,1,0,0
5338,T045,41.9216,-87.666455,0,56.5,-9.0,48,51.0,417,1923,0.42,29.130000000000006,29.79,5.2,5,7.6,-8.5,906.0,1,73.14,2007,6,23,50.0,54.875,10.272727272727273,59.01250000000002,0.16666666666666666,0.010000000000000035,8.45652173913044,10.272727272727273,-0.5833333333333334,64.41666666666667,21.0,23.0475,27.055,2.1,17.607072,-36.8199111,0,0,1
